datetime,Uwind_meterPerSecond,Vwind_meterPerSecond,Surface_Level_Barometric_Pressure_pascal,Air_Temperature_celsius,Max_Air_Temperature_celsius,Min_Air_Temperature_celsius,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Cloud_Cover_decimalFraction,Precipitation_meterPerSecond,Snowfall_meterPerDay
2008-01-25 00:00:00,12.2079734802246,8.47965431213379,100973.9609375,8.55477294921877,9.39815673828127,7.6840759277344,40.9534301757812,288.255523681641,75.0863647460938,9.48062515258789,0,0,0
2008-01-26 00:00:00,9.99878406524658,6.40459299087524,101085.03125,8.3109069824219,9.3926940917969,7.49489746093752,32.3789329528809,291.660034179688,78.6775131225586,7.39345169067383,0,2.29693137043796e-09,0
2008-01-27 00:00:00,6.40187883377075,5.88103103637695,101155.21875,7.98543701171877,10.1193481445313,6.67897949218752,47.8543701171875,294.874114990234,84.9863433837891,5.33562326431274,0,0,0
2008-01-28 00:00:00,4.90490102767944,8.692626953125,100784.15625,7.97487792968752,10.7591491699219,4.90865478515627,31.8753757476807,310.282928466797,87.4297943115234,6.24764394760132,0,4.36542031820863e-08,0
2008-01-29 00:00:00,6.75200986862183,-3.05610871315002,100420.1953125,6.57183227539065,10.8359008789063,1.69207153320315,20.1819896697998,292.653747558594,86.7159805297852,5.28513431549072,0,1.37365655973554e-07,0
2008-01-30 00:00:00,10.8166666030884,2.08560514450073,100770.3046875,4.33565673828127,7.13234863281252,1.09221801757815,40.5851440429688,274.588500976562,73.1140823364258,6.86288070678711,0,3.97673284169286e-08,0
2008-01-31 00:00:00,15.6343145370483,-1.70215582847595,98339.125,3.90328369140627,9.06817016601565,2.29171142578127,41.4920654296875,276.609466552734,76.7733535766602,10.8232860565186,0,1.46384758409113e-07,0
2008-02-01 00:00:00,6.47111225128174,-8.49173259735107,98714.53125,1.67965087890627,4.6425720214844,-0.741308593749977,35.8568954467773,261.24755859375,86.1385879516602,6.6482949256897,0,8.92521275090985e-08,0.000550084476708435
2008-02-02 00:00:00,7.21601104736328,7.05074167251587,98645.9453125,3.32338867187502,8.33760986328127,-2.33768310546873,16.8029975891113,287.904296875,84.6672439575195,7.39349126815796,0,2.06489654374309e-07,0
2008-02-03 00:00:00,5.27410840988159,5.14420747756958,96601.3828125,4.67128906250002,8.01491699218752,-0.0210632324218523,23.5017261505127,287.545837402344,89.7711944580078,6.77750635147095,0,4.78892674436793e-07,0
2008-02-04 00:00:00,7.97001934051514,4.62286281585693,97019.5078125,4.51943359375002,6.97673950195315,0.298852539062523,45.6158561706543,274.940124511719,82.3659973144531,7.20583391189575,0,1.55532790813595e-07,0
2008-02-05 00:00:00,1.72039330005646,-0.496772915124893,97032.625,6.12526855468752,7.47176513671877,4.6281677246094,39.0653495788574,292.55322265625,91.2519912719727,5.91622447967529,0,1.76359026227146e-07,0
2008-02-06 00:00:00,2.27436518669128,3.85248804092407,99960.25,4.93197021484377,8.73323974609377,1.24270019531252,43.3967666625977,278.345672607422,76.4017333984375,5.39120006561279,0,1.49935003719293e-07,0
2008-02-07 00:00:00,4.44974184036255,11.8414220809937,100071.875,9.76888427734377,11.99453125,7.44960937500002,30.5077362060547,327.056274414062,89.4411544799805,8.16142845153809,0,3.00169231195468e-08,0
2008-02-08 00:00:00,3.00040173530579,10.4884338378906,99960.25,9.27749023437502,10.0246520996094,8.2049499511719,31.2669525146484,320.830017089844,89.1247711181641,7.5357723236084,0,3.01921572827268e-08,0
2008-02-09 00:00:00,1.98039257526398,6.56256294250488,100230.53125,9.70955810546877,12.8255249023438,6.97579345703127,52.1983108520508,293.036346435547,83.3971862792969,5.96130800247192,0,1.23907211673213e-08,0
2008-02-10 00:00:00,-3.19762063026428,3.37062406539917,101048.8515625,6.4280944824219,7.52291259765627,5.15865478515627,42.5383605957031,306.023590087891,90.9208145141602,3.41607856750488,0,0,0
2008-02-11 00:00:00,-1.6974276304245,7.3371319770813,100873.5,6.60210571289065,12.8113037109375,3.22951660156252,75.7116088867188,262.419891357422,76.5003204345703,4.46966361999512,0,0,0
2008-02-12 00:00:00,-1.90652024745941,4.67400932312012,101228.328125,6.33712158203127,13.9934020996094,1.94423828125002,77.1515502929688,260.031280517578,78.2066497802734,3.61016964912415,0.247035372117367,2.51122473855503e-08,0.00171725220861845
2008-02-13 00:00:00,-3.33137130737305,3.26389670372009,101537.140625,6.35390625000002,14.2427612304688,1.78078613281252,78.7806930541992,262.823089599609,75.2164688110352,3.34475469589233,0.267448809647486,7.90119702287484e-09,0.000682663422776386
2008-02-14 00:00:00,-4.98423099517822,1.8228360414505,101639.7734375,4.34929809570315,10.296533203125,0.456994628906273,77.6741485595703,263.397705078125,75.1249160766602,3.64627909660339,0.366563041460313,0,0
2008-02-15 00:00:00,-3.27344489097595,2.45707821846008,101753.0625,3.09157714843752,4.93792114257815,1.96413574218752,50.730640411377,295.545013427734,83.5124435424805,3.18733191490173,0.365546071802894,0,0
2008-02-16 00:00:00,-2.21769404411316,3.73395013809204,101960.484375,4.09810791015627,6.4088073730469,2.01735839843752,46.3355369567871,295.614593505859,81.072135925293,3.09445071220398,0.453164789610163,0,0
2008-02-17 00:00:00,-3.2542610168457,1.69682645797729,101835.796875,1.2386413574219,6.2581726074219,-1.6635803222656,84.8425979614258,252.887725830078,84.1540832519531,2.84198784828186,0.510562277159381,0,0
2008-02-18 00:00:00,-4.42104244232178,2.55069351196289,101193.3984375,0.889001464843773,7.72750244140627,-2.94061889648435,77.6215896606445,251.066925048828,84.4263763427734,3.35105228424072,0.5747263028701,0,0
2008-02-19 00:00:00,-1.92506086826324,5.03275585174561,100194.421875,2.8752380371094,9.41549072265627,-1.42975463867185,85.342414855957,260.354400634766,81.3686676025391,3.57301616668701,0.52097513726231,0,0
2008-02-20 00:00:00,5.20037412643433,2.78728699684143,99669.2421875,4.9716735839844,8.9255310058594,1.42962036132815,33.4692115783691,296.510223388672,86.4814682006836,3.96956157684326,0.605248233267018,1.13828191388166e-08,0
2008-02-21 00:00:00,11.6556091308594,6.14958477020264,99646.2109375,8.75371704101565,10.0232177734375,5.77871093750002,26.7927055358887,327.543670654297,88.8824920654297,8.35978889465332,0.527930278087626,6.83215184835717e-08,0
2008-02-22 00:00:00,11.4758825302124,3.42933869361877,99967.09375,8.5668884277344,10.6126953125,5.9548278808594,68.725456237793,295.555206298828,81.7257843017578,7.74864292144775,0.504192959858215,2.05902586458251e-07,0
2008-02-23 00:00:00,7.53029251098633,10.1002817153931,99698.0703125,8.90718994140627,10.1993957519531,6.21059570312502,35.2954406738281,321.666748046875,88.2759628295898,8.04878807067871,0.560009209687113,8.52267839945853e-08,0
2008-02-24 00:00:00,9.02314472198486,2.35512328147888,99565.7421875,5.8002868652344,9.58278808593752,3.63897094726565,80.5024719238281,273.737243652344,76.0451583862305,5.6202507019043,0.588488879987711,3.94510643673129e-08,0
2008-02-25 00:00:00,6.57758760452271,11.4724082946777,98735.6328125,6.71157226562502,10.1070495605469,3.52980957031252,13.7245979309082,304.434173583984,79.3239822387695,8.53314018249512,0.700655196317341,1.58033362822607e-07,0
2008-02-26 00:00:00,13.5809535980225,0.140650704503059,98624.9765625,6.16790161132815,8.22042236328127,4.69439086914065,74.5948257446289,280.846038818359,72.3853988647461,8.46296119689941,0.61628025798175,1.55046218424104e-08,0
2008-02-27 00:00:00,5.46139144897461,-1.00172734260559,99745.515625,5.76784667968752,8.89788208007815,3.8218933105469,74.8095169067383,279.307037353516,71.3720855712891,3.26790690422058,0.634105005846641,0,0
2008-02-28 00:00:00,5.84962177276611,1.11623728275299,100001.546875,5.63869628906252,9.2796569824219,2.9166198730469,59.5950622558594,285.981628417969,79.924690246582,3.3850200176239,0.668418450446064,0,0
2008-02-29 00:00:00,12.2832612991333,6.05346250534058,98925.0078125,7.7460876464844,10.8469482421875,3.7387634277344,20.5191898345947,312.989196777344,89.867057800293,9.22924613952637,0.705700376024268,1.64908546139486e-07,0
2008-03-01 00:00:00,11.9418125152588,-0.085674837231636,99132.6328125,8.05428466796877,11.6771179199219,5.1572204589844,52.9595756530762,309.203216552734,78.6809158325195,8.52224731445312,0.650769580907889,3.81071768060792e-08,0
2008-03-02 00:00:00,11.5066938400269,-1.08001339435577,99333.09375,5.61187133789065,8.40731201171877,0.374108886718773,69.4660415649414,288.737487792969,76.7819290161133,7.57153606414795,0.671574599063164,3.46436245308723e-08,0
2008-03-03 00:00:00,9.17924118041992,-4.87298059463501,99296.015625,2.64565429687502,4.9993835449219,0.586145019531273,65.0653610229492,270.601409912109,81.1585083007812,8.0238790512085,0.727422063566425,1.15010501758661e-07,0
2008-03-04 00:00:00,4.72045803070068,-6.67346286773682,101292.78125,6.28957519531252,10.5259338378906,4.12481079101565,97.5830917358398,278.916839599609,61.8312683105469,5.59739637374878,0.650806452525457,0,0
2008-03-05 00:00:00,9.31502723693848,2.42029738426208,101400.8515625,7.25014648437502,9.92647705078127,4.46682128906252,57.2500457763672,309.690582275391,73.4454879760742,5.83216857910156,0.683042909938343,8.87090027390514e-09,0
2008-03-06 00:00:00,9.35130500793457,7.34937620162964,100027.5546875,8.08403930664065,9.83577880859377,4.63945922851565,63.1620063781738,302.741577148438,81.5204925537109,8.42462730407715,0.694660645404175,1.11640540126245e-07,0
2008-03-07 00:00:00,12.1212177276611,1.60441625118256,98922.8125,5.47872314453127,7.95769653320315,1.88674316406252,69.4715576171875,290.387268066406,75.8055419921875,7.16821050643921,0.714995883993014,5.49511314602569e-08,0
2008-03-08 00:00:00,11.8823852539062,4.70264339447021,97733.21875,6.64815673828127,8.00835571289065,3.30178222656252,65.8080749511719,303.42724609375,87.5779342651367,8.46151065826416,0.705794846539142,1.10659137135372e-07,0
2008-03-09 00:00:00,7.15433359146118,3.83865284919739,97181.796875,4.02572021484377,6.84169921875002,1.51595458984377,90.4941635131836,287.486785888672,80.0320892333984,7.42962646484375,0.697739970872271,2.45612027356401e-07,0
2008-03-10 00:00:00,8.87937355041504,-2.62182378768921,94778.71875,4.83651123046877,7.8985534667969,2.10588989257815,73.5577011108398,292.151397705078,86.2789154052734,8.81438541412354,0.727992733275604,1.5118315059226e-07,0
2008-03-11 00:00:00,13.4480066299438,4.18385362625122,96429.34375,5.6260925292969,9.53432617187502,2.25081787109377,68.8179168701172,295.234283447266,77.7651748657227,9.59453678131104,0.737962149612194,9.9710225185845e-08,0
2008-03-12 00:00:00,15.7029581069946,-1.67607653141022,98175.546875,5.43148193359377,8.0682312011719,1.96602783203127,106.115333557129,278.954284667969,66.3273315429688,10.5423622131348,0.709546947005786,4.47135971626267e-08,0
2008-03-13 00:00:00,7.77962827682495,0.16518746316433,98948.703125,6.5407653808594,9.3503356933594,4.10653076171877,75.8478546142578,286.44970703125,77.5795593261719,5.13226461410522,0.753963086568608,8.49972857395187e-08,0
2008-03-14 00:00:00,-1.41765522956848,2.32253623008728,98973.8203125,5.68746337890627,10.1501098632813,2.71941528320315,30.6320991516113,301.878051757812,81.7087097167969,3.27988004684448,0.801257010742119,8.23749287519604e-08,0
2008-03-15 00:00:00,-6.09110307693481,1.25198447704315,98225.359375,8.04299316406252,9.74691162109377,6.92971191406252,23.9148349761963,319.468048095703,94.7231674194336,4.69568872451782,0.791961797943053,1.8407212337479e-07,0
2008-03-16 00:00:00,-6.64566421508789,-3.88760852813721,99160.7578125,6.58516845703127,9.37685546875002,3.86638793945315,73.8931350708008,302.904479980469,78.902961730957,4.86595392227173,0.750777741357506,4.05397349823033e-09,0
2008-03-17 00:00:00,-6.98234510421753,-0.162514731287956,100051.4921875,5.26839599609377,10.854638671875,0.855401611328148,122.423133850098,271.696807861328,67.4509582519531,4.93377017974854,0.730745662161173,0,0
2008-03-18 00:00:00,-2.91988468170166,-1.47057580947876,100562.609375,3.71248779296877,9.22112426757815,-2.70560302734373,137.207672119141,267.803436279297,65.6606979370117,2.92186212539673,0.720255996119767,0,0
2008-03-19 00:00:00,2.04807162284851,-3.46151852607727,100994.640625,5.01116333007815,9.74324951171877,-0.560919189453102,120.165237426758,278.103851318359,70.9857635498047,3.21898460388184,0.737297966988033,9.7272177299601e-09,0
2008-03-20 00:00:00,11.0194368362427,-3.25948858261108,100121.8203125,7.72176513671877,10.559228515625,3.8491149902344,70.1249084472656,318.249359130859,78.9356231689453,7.92353582382202,0.757513852203774,2.68233234237414e-08,0
2008-03-21 00:00:00,5.43165159225464,-11.2135219573975,98814.546875,6.09365234375002,9.0528503417969,2.69719848632815,113.866760253906,289.462188720703,78.4284973144531,9.64877510070801,0.742032443719693,3.69685585610569e-08,0
2008-03-22 00:00:00,-0.803023993968964,-10.4276733398438,99632.6640625,4.1103454589844,7.7797790527344,0.864953613281273,136.68342590332,267.14599609375,61.1102600097656,6.82981157302856,0.747134969417651,7.96004496805836e-09,0
2008-03-23 00:00:00,4.23593378067017,-8.72278308868408,99101.3046875,5.64919433593752,8.9697204589844,3.42519531250002,106.904541015625,293.008117675781,78.3954391479492,6.54698324203491,0.75804204906008,1.59401279233862e-08,0
2008-03-24 00:00:00,2.77132153511047,-5.91735649108887,98840.5625,6.6856628417969,9.77291259765627,4.37966308593752,93.1696395874023,302.872283935547,86.5339813232422,4.91807746887207,0.768293386058965,7.681327406317e-08,0
2008-03-25 00:00:00,4.86294317245483,-0.0723701342940331,98979.71875,5.50798950195315,9.37423095703127,1.39351806640627,92.2769546508789,297.395690917969,83.4685287475586,3.5296323299408,0.781100035271262,5.35013095941395e-08,0
2008-03-26 00:00:00,7.49787330627441,-2.838219165802,98332.1796875,4.84426269531252,6.8066345214844,3.25286254882815,128.53108215332,290.980712890625,84.1309661865234,5.23407363891602,0.747531447436405,4.4263266318012e-08,0
2008-03-27 00:00:00,0.716138482093811,4.20766735076904,98124.9609375,5.11733398437502,10.5566955566406,0.916589355468773,128.380950927734,297.317047119141,72.0124969482422,3.96935653686523,0.744481715982899,1.97560671949759e-07,0
2008-03-28 00:00:00,10.8954925537109,2.60116505622864,97376.9140625,6.39534912109377,10.5176940917969,3.1995788574219,110.099220275879,296.673767089844,86.4419021606445,8.15716648101807,0.773765129281197,1.54673063661903e-07,0
2008-03-29 00:00:00,5.6516752243042,6.1238431930542,97474.0859375,6.21529541015627,8.3356872558594,4.09487304687502,84.7286987304688,297.977722167969,81.0505981445312,7.13915348052979,0.805819972173125,2.00240043341182e-07,0
2008-03-30 00:00:00,2.67363429069519,0.73150771856308,97672.28125,6.41851196289065,9.6342712402344,2.86565551757815,119.477447509766,286.567321777344,79.5630035400391,4.17946481704712,0.783321406812903,1.06164217868354e-07,0
2008-03-31 00:00:00,2.40677618980408,4.96348428726196,99108.71875,7.30971679687502,11.6468444824219,2.00469360351565,109.148307800293,289.23046875,79.0902099609375,5.20051717758179,0.796060137932087,3.19152604788542e-08,0
2008-04-01 00:00:00,12.2850303649902,2.32986354827881,99751.265625,8.86013183593752,11.1862426757813,6.99453125000002,180.972106933594,294.243255615234,73.8153762817383,8.46468162536621,0.702490791010467,1.45931771839969e-08,0
2008-04-02 00:00:00,5.90883445739746,2.08054375648499,100775.8046875,10.6132751464844,13.8041931152344,7.70977172851565,136.2890625,318.486389160156,85.2998580932617,4.89018201828003,0.736612197107697,2.71594308287604e-08,0
2008-04-03 00:00:00,4.20517539978027,3.18623733520508,101281.71875,9.63067016601565,13.3096252441406,7.82467041015627,134.382568359375,318.252410888672,86.5211639404297,3.22541737556458,0.744253418743189,6.85205441186554e-09,0
2008-04-04 00:00:00,4.61960935592651,-0.228122696280479,101006.4765625,8.87355957031252,11.7609191894531,6.84877929687502,117.724922180176,315.745147705078,84.0475463867188,4.00228786468506,0.771934110099374,1.14477261377033e-08,0
2008-04-05 00:00:00,-0.920752465724945,-8.90779590606689,100616.71875,6.22500000000002,8.93853149414065,2.92348632812502,171.770614624023,279.335174560547,69.1005935668945,5.86567258834839,0.755194853678876,3.27013149217237e-08,0
2008-04-06 00:00:00,0.00816054176539183,-10.4810848236084,99912.78125,3.60454711914065,8.0828796386719,0.316430664062523,185.120895385742,258.943572998047,64.4840316772461,6.66590690612793,0.767681561945108,2.91596024908358e-08,0.000458303147752304
2008-04-07 00:00:00,-1.41331481933594,-8.35024929046631,99063.40625,3.33248291015627,7.76381835937502,-1.91428222656248,172.008392333984,262.64501953125,70.892707824707,4.58325099945068,0.782088648303874,3.65514315490145e-08,0
2008-04-08 00:00:00,-0.616491258144379,-6.12488222122192,98630.1484375,5.0561462402344,9.64055786132815,0.753778076171898,159.453094482422,284.4072265625,73.2476501464844,3.55898642539978,0.775568307397065,1.06830057120533e-08,0
2008-04-09 00:00:00,4.11284685134888,-2.18156147003174,98269.3828125,5.12905273437502,8.03753051757815,2.22478637695315,124.10230255127,288.470550537109,80.8151245117188,3.31840085983276,0.81167742572746,6.07875408604741e-08,0
2008-04-10 00:00:00,7.1666579246521,0.73035079240799,97722.5625,4.50380859375002,6.37105712890627,2.95711669921877,159.8662109375,279.505340576172,82.6236953735352,5.46819114685059,0.787436014243758,1.21898425277323e-07,0
2008-04-11 00:00:00,4.04709672927856,-3.3587920665741,97652.4765625,4.7625671386719,7.69255981445315,1.99810180664065,170.866577148438,276.929351806641,83.1221466064453,4.62870025634766,0.781834526624456,4.56809575553052e-08,0
2008-04-12 00:00:00,4.23705911636353,-2.8947160243988,98350.5703125,5.6221862792969,9.05315551757815,1.90572509765627,164.5224609375,280.618347167969,83.077995300293,4.23823642730713,0.787907765593373,9.20333332032897e-08,0
2008-04-13 00:00:00,1.15227484703064,-5.12119197845459,99378.71875,6.66115722656252,11.0245300292969,2.4794860839844,190.895309448242,283.871185302734,73.2829971313477,4.07286167144775,0.759208429089286,6.95482822266058e-09,0
2008-04-14 00:00:00,1.2731112241745,-3.56819772720337,100370.21875,6.53243408203127,11.2515197753906,2.45733032226565,187.466751098633,292.757080078125,69.1091995239258,3.32808518409729,0.756647274132087,0,0
2008-04-15 00:00:00,0.564383029937744,-0.334898263216019,100317.984375,7.37349853515627,12.0821166992188,2.30989990234377,190.6708984375,282.953887939453,63.0056610107422,1.65276741981506,0.767423796605538,1.04333494164166e-08,0
2008-04-16 00:00:00,-7.18763303756714,6.04873847961426,99533.4453125,7.34487304687502,12.3037963867188,2.3763366699219,192.862380981445,276.295074462891,64.4743881225586,6.59091567993164,0.775433805200082,0,0
2008-04-17 00:00:00,-10.3137311935425,1.77366638183594,98825.1796875,6.36788330078127,8.04290161132815,3.47063598632815,195.97297668457,270.128448486328,66.8913421630859,7.1960620880127,0.781662199002065,2.33330429182388e-08,0
2008-04-18 00:00:00,-9.34655857086182,-1.52572309970856,98302.2734375,6.6085144042969,12.4761901855469,0.553796386718773,186.051086425781,282.975799560547,63.7382888793945,6.55142545700073,0.781608499808315,0,0
2008-04-19 00:00:00,-8.91545963287354,-2.23270773887634,98303.1484375,7.52633056640627,11.2978149414063,3.84908447265627,130.548004150391,309.262298583984,66.9815826416016,6.38634252548218,0.812604316413198,0,0
2008-04-20 00:00:00,-6.1654806137085,-2.47277188301086,98710.3828125,7.76815185546877,11.7036071777344,3.73739013671877,102.396018981934,317.911651611328,77.6842422485352,4.76458024978638,0.832316887685552,3.8914215110708e-08,0
2008-04-21 00:00:00,-3.60776782035828,0.202354043722153,99060.2109375,8.96273193359377,13.9706359863281,4.3544860839844,150.280838012695,312.476196289062,75.7842483520508,2.89708852767944,0.795945756134998,7.25521431377274e-09,0
2008-04-22 00:00:00,-3.15780639648438,5.85427665710449,98805.9921875,9.14083251953127,13.113427734375,5.16634521484377,115.029731750488,305.283843994141,82.9648666381836,5.36053419113159,0.836410021673521,1.02359525044449e-07,0
2008-04-23 00:00:00,0.708957970142365,7.94828367233276,99164.6640625,10.1881652832031,15.3951354980469,5.06450805664065,171.916564941406,301.831329345703,74.8494567871094,6.10150814056396,0.790380404946645,7.92335340520367e-08,0
2008-04-24 00:00:00,6.13759279251099,5.42158269882202,99484.140625,9.20437011718752,12.5752197265625,5.86782226562502,188.567672729492,297.132720947266,77.243537902832,6.18192100524902,0.781229755089782,8.10888523119502e-08,0
2008-04-25 00:00:00,2.93111491203308,9.51284694671631,99910.484375,10.5366760253906,13.8850646972656,8.3073669433594,70.2138137817383,337.257873535156,87.5152587890625,6.90134525299072,0.852436447019868,5.19483983225655e-08,0
2008-04-26 00:00:00,4.72045803070068,5.355637550354,99766.0625,10.7977233886719,13.0591064453125,8.02846679687502,141.671310424805,327.274261474609,81.6862335205078,5.00762319564819,0.801882834577319,6.44218598608859e-08,0
2008-04-27 00:00:00,2.34102630615234,3.67653727531433,99257.578125,8.80629882812502,12.25380859375,5.75216064453127,162.753601074219,298.268524169922,86.7980346679688,3.827712059021,0.81113635337654,2.21473441342823e-07,0
2008-04-28 00:00:00,3.38873934745789,-2.28351640701294,98418.6953125,7.61675415039065,10.0361572265625,5.6350036621094,172.687881469727,307.001831054688,86.4732131958008,3.43731164932251,0.796307027942741,8.46181574161164e-08,0
2008-04-29 00:00:00,-2.76202034950256,-5.18988466262817,97842.4296875,6.8574157714844,11.3440185546875,1.19304809570315,176.623428344727,291.118499755859,79.7900848388672,4.23020458221436,0.809149955892299,2.8044169084751e-08,0
2008-04-30 00:00:00,2.46614933013916,-7.72034549713135,97904.2890625,7.49395141601565,10.5837341308594,4.89373168945315,207.299163818359,287.674926757812,75.1189270019531,5.99267578125,0.786318117794935,2.24325613089604e-08,0
2008-05-01 00:00:00,4.42803955078125,1.20252537727356,98469.4609375,6.9470153808594,9.70870361328127,3.55117187500002,207.520355224609,281.803100585938,75.7721633911133,3.71519756317139,0.793653235087019,1.47376040331437e-08,0
2008-05-02 00:00:00,0.0366146676242352,6.60199546813965,99429.0625,8.37124023437502,13.0560546875,4.12972412109377,168.789764404297,303.573150634766,76.6620559692383,4.89040851593018,0.810699111136497,4.81569732073694e-08,0
2008-05-03 00:00:00,-4.98744630813599,9.73030281066895,99290.015625,11.4226013183594,17.6592041015625,7.10610351562502,152.679107666016,331.516876220703,77.0962448120117,7.50757169723511,0.80211305568354,5.53278769075405e-08,0
2008-05-04 00:00:00,1.19267868995667,8.22792434692383,99585.21875,11.2000061035156,14.6088195800781,9.5473571777344,202.237747192383,320.698669433594,80.9938201904297,5.77060985565186,0.767952819329297,3.08591661450919e-08,0
