Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.983411348583943,13.2082313944632,16.4872519606835,3.63439045749019,4.06053620020852,14.5121476240066,0.00732968700268227,0.602463134519793,0.819293495302567,0.949180036948287,-29454.5467419133,simstrat
