Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.987452975916539,13.2082313944632,17.1405852125993,3.63439045749019,4.14020715831602,14.8576998314526,-0.413080819395727,0.716021439729052,0.89668986138463,0.939124877245334,-31013.613616039,gotm
