Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.967126182770953,13.2082313944632,14.9792162798324,3.63439045749019,3.87038167597896,13.603479957035,-0.60458219332654,0.968885688138319,1.16017558529434,0.898093291333669,-37375.6196186818,simstrat
