Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.881224001013042,16.0899207505864,15.6154113260609,4.01138300174087,3.95179030627856,13.9681851760824,-0.582289020352453,1.41491794197681,2.02682565301153,0.744683501467471,-37584.0294381006,flake
