Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.972235199882034,13.2082313944632,18.3723069476928,3.63439045749019,4.28638420045431,15.1452177355392,-0.165786692968005,0.922184371056635,1.14786240405497,0.900244926115152,-37042.0055725477,glm
