Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.965427934237258,13.2082313944632,15.5493128840261,3.63439045749019,3.94334568674164,13.8355935884291,-1.15112038574264,1.34227881271943,1.55287966182298,0.817429361124433,-49882.6772131099,glm
