Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.949874712010936,13.2082313944632,21.9957103765329,3.63439045749019,4.69005834517855,16.1904029049489,-0.151828087173864,1.26628461907158,1.68706482660069,0.784514092450991,-54986.2366351089,glm
