Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.928773633903989,13.2082313944632,19.8452449131095,3.63439045749019,4.45489508506508,15.0369738323895,-0.0356364880451829,1.40441333398125,1.72649894354847,0.77432265433179,-56566.4336723258,simstrat
