Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.985749063283178,13.2082313944632,17.0327986614937,3.63439045749019,4.12716902628308,14.7853535466091,-0.272129414668328,0.646041046264113,0.862773076229457,0.943642917902053,-30313.0849589182,gotm
