year,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,par_id,model
2011,23.091,182,0.84902,364,11.37,284,1.7871,364,NA,NA,NA,NA,NA,NA,NA,p0025,FLake
2012,22.607,210,0,1,10.786,283,1.7642,1,163,163,163,119,282,119,282,p0025,FLake
2013,22.483,217,0,0,14.955,267,2.2184,357,138,138,138,129,267,129,267,p0025,FLake
2014,25.582,209,0,16,14.715,267,2.0904,16,150,150,150,117,267,117,267,p0025,FLake
2015,22.078,236,0,0,19.16,245,1.6821,58,72,72,72,173,245,173,245,p0025,FLake
2011,19.585,203,0.45301,364,13.067,258,0.45301,364,118,118,118,140,258,140,258,p0026,FLake
2012,18.117,218,0,1,16.383,239,0.13549,1,51,26,52,188,239,169,239,p0026,FLake
2013,19.388,218,0,0,10.547,270,1.4762,0,134,134,134,136,270,136,270,p0026,FLake
2014,21.476,217,0,16,15.825,236,0.015553,359,48,19.6666666666667,59,188,236,142,236,p0026,FLake
2015,18.023,236,0,0,14.402,254,0.11771,0,76,76,76,175,251,175,251,p0026,FLake
2011,18.8,203,0.39774,364,15.026,250,0.39774,364,92,92,92,158,250,158,250,p0027,FLake
2012,17.331,218,0,0,17.331,218,0.19432,0,16,16,16,188,204,188,204,p0027,FLake
2013,18.246,219,0,0,11.237,268,1.4487,343,131,131,131,137,268,137,268,p0027,FLake
2014,20.953,217,0,16,15.459,236,0.0046995,359,47,18.6666666666667,56,189,236,143,236,p0027,FLake
2015,17.294,236,0,0,14.541,250,0.12132,0,73,73,73,177,250,177,250,p0027,FLake
2011,26.632,216,0.18197,362,12.674,287,3.5727,363,NA,NA,NA,NA,NA,NA,NA,p0028,FLake
2012,25.929,211,0,0,12.68,285,3.43850000000001,0,175,175,175,110,285,110,285,p0028,FLake
2013,25.792,217,0,0,12.684,290,3.5433,343,180,180,180,110,290,110,290,p0028,FLake
2014,28.736,208,0,13,13.835,285,3.65390000000001,0,179,179,179,106,285,106,285,p0028,FLake
2015,25.734,185,0,0,16.413,276,3.1243,69,161,161,161,115,276,115,276,p0028,FLake
2011,16.928,217,0.34251,364,16.928,217,0.34251,364,NA,NA,NA,NA,NA,NA,NA,p0029,FLake
2012,16.442,218,0,0,14.913,242,0.14934,0,51,51,51,189,240,189,240,p0029,FLake
2013,15.778,221,0,0,15.752,222,1.4609,347,NA,NA,NA,NA,NA,NA,NA,p0029,FLake
2014,16.928,222,0,16,16.457,226,0.015585,359,7,5.5,11,217,224,160,224,p0029,FLake
2015,15.547,239,0,0,15.547,239,0.12908,0,2,2,2,185,187,185,187,p0029,FLake
2011,20.039,208,0.60278,364,9.7383,284,0.60278,364,143,143,143,140,283,140,283,p0030,FLake
2012,19.641,210,0,1,10.577,279,0.440849999999999,1,134,134,134,140,274,140,274,p0030,FLake
2013,19.135,218,0,0,8.2585,291,1.64,0,153,153,153,137,290,137,290,p0030,FLake
2014,22.062,217,0,15,12.39,267,1.9821,15,125,125,125,142,267,142,267,p0030,FLake
2015,18.155,236,0,0,18.155,236,1.3201,66,NA,NA,NA,NA,NA,NA,NA,p0030,FLake
2011,19.878,217,0.53211,364,19.878,217,0.53211,364,11,6.33333333333333,19,157,168,157,194,p0031,FLake
2012,19.135,218,0,2,19.135,218,0.0153,2,10,7.5,15,188,198,165,198,p0031,FLake
