year,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,par_id,model
2013,26.944278717041,208,1.82168800362226e-44,95,20.5725479125977,230,2.80259692864963e-44,95,73,18.1666666666667,109,128,201,128,256,p0013,GOTM
2014,27.1007823944092,203,-0.344274282455444,359,19.9319839477539,233,-0.38178363442421,359,55,10.7777777777778,97,177,232,109,262,p0013,GOTM
2015,23.100248336792,185,-0.00038023668457754,0,20.4945755004883,240,-0.000570590607821941,0,42,8.55555555555556,77,162,204,118,254,p0013,GOTM
2010,24.0247840881348,225,-0.258340865373611,330,19.5489559173584,230,-0.17550390958786,331,43,8.5,51,168,211,168,249,p0014,GOTM
2011,21.0618133544922,189,-2.58367151178529e-16,0,20.2211952209473,218,-4.01226139875663e-16,0,40,8.33333333333333,75,178,218,115,246,p0014,GOTM
2012,20.9350700378418,229,-0.131667912006378,0,19.4025993347168,220,3.89315118496222e-32,78,45,8.875,71,159,204,141,255,p0014,GOTM
2013,23.5138244628906,208,3.88393411201824e-39,105,18.6858367919922,230,6.03006895298102e-39,105,62,11.25,90,129,191,129,256,p0014,GOTM
2014,24.2462520599365,209,-0.297305971384048,359,18.2055282592773,233,-0.33690345287323,359,49,7.4,74,183,232,116,257,p0014,GOTM
2015,20.0500450134277,236,-0.000342335173627362,0,18.6421184539795,240,-0.000515192281454802,0,27,7.5,60,172,199,146,253,p0014,GOTM
2010,26.2299213409424,225,-0.247624665498734,331,20.7606048583984,233,-0.137119978666306,332,1,0.333333333333333,1,249,250,235,250,p0015,GOTM
2011,23.8693561553955,189,-5.60345593591459e-16,0,20.9176578521729,223,-8.70143394187187e-16,0,71,10.4,104,151,222,111,274,p0015,GOTM
2012,23.4550857543945,229,-0.108356617391109,0,21.0169658660889,233,9.07173573532767e-25,72,76,14.7142857142857,103,157,233,121,255,p0015,GOTM
2013,26.671854019165,208,-0.00843152962625027,97,20.4777698516846,233,9.86093729345374e-42,95,76,19.1666666666667,115,127,203,127,256,p0015,GOTM
2014,27.1626243591309,206,-0.482838302850723,15,19.8960361480713,233,-0.418181836605072,359,56,11.3333333333333,102,177,233,109,262,p0015,GOTM
2015,23.3396778106689,185,-0.000398642296204343,0,20.2623958587646,241,-0.000597396981902421,0,45,7.81818181818182,86,162,207,118,254,p0015,GOTM
2010,25.1418876647949,225,-0.244589388370514,331,20.0768089294434,230,-0.2792709171772,331,44,11.6,58,167,211,167,250,p0016,GOTM
2011,22.2827587127686,189,-3.75584573207924e-16,0,21.0513687133789,218,-5.83256934842181e-16,0,42,9,81,176,218,114,246,p0016,GOTM
2012,22.072925567627,229,-0.150186389684677,0,20.1627712249756,233,3.65580954915902e-29,74,47,9.75,78,157,204,141,255,p0016,GOTM
2013,25.2043743133545,208,0,90,19.5523853302002,230,0,91,71,14.2857142857143,100,128,199,128,256,p0016,GOTM
2014,25.4544124603271,206,-0.307118684053421,359,19.3097877502441,232,-0.348440378904343,359,49,7.63636363636364,84,183,232,110,257,p0016,GOTM
2015,21.3271579742432,185,-0.000351689843228087,0,19.5118846893311,240,-0.000528890814166516,0,37,8.5,68,162,199,141,254,p0016,GOTM
2010,21.2502727508545,225,-0.201093465089798,330,18.4710063934326,228,-0.188310146331787,330,31,5.83333333333333,35,174,205,168,228,p0017,GOTM
2011,18.8039493560791,217,-1.21580435801142e-16,0,18.6980895996094,210,-1.88805510062445e-16,0,23,6.66666666666667,40,178,201,154,238,p0017,GOTM
2012,18.5098114013672,229,-0.0924789384007454,338,17.8496417999268,219,-0.00590767012909055,2,17,3.3,33,185,202,144,230,p0017,GOTM
2013,19.8726615905762,208,1.5414283107573e-44,112,16.988317489624,229,2.24207754291971e-44,112,20,7.25,58,206,226,140,237,p0017,GOTM
