year,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,par_id,model
2015,21.383,185,0,0,13.464,272,1.1309,63,148,148,148,124,272,124,272,p0049,FLake
2011,25.654,191,1.4439,364,15.48,261,1.4439,364,NA,NA,NA,NA,NA,NA,NA,p0050,FLake
2012,23.591,210,0,12,14.673,262,0.0086924,12,143,143,143,119,262,119,262,p0050,FLake
2013,23.24,198,0,0,23.218,189,0.27743,0,2,0.75,9,206,208,153,216,p0050,FLake
2014,27.983,206,0,17,16.209,265,0.009349,17,154,154,154,111,265,111,265,p0050,FLake
2015,22.52,185,0,0,22.344,222,0.012777,21,3,0.888888888888889,8,172,175,156,222,p0050,FLake
2011,23.81,191,1.3911,364,12.317,279,1.3911,364,NA,NA,NA,NA,NA,NA,NA,p0051,FLake
2012,22.018,210,0,12,12.339,267,0.011628,12,147,147,147,120,267,120,267,p0051,FLake
2013,22.09,219,0,0,13.564,267,1.4513,347,140,140,140,127,267,127,267,p0051,FLake
2014,25.854,206,0,17,13.913,268,0.010218,17,153,153,153,115,268,115,268,p0051,FLake
2015,21.409,185,0,0,19.447,241,0.11261,0,69,69,69,172,241,172,241,p0051,FLake
2011,17.711,212,1.0584,364,17.711,212,1.0584,364,NA,NA,NA,NA,NA,NA,NA,p0052,FLake
2012,16.316,219,0,8,16.316,219,0.0068119,343,NA,NA,NA,NA,NA,NA,NA,p0052,FLake
2013,16.507,222,0,0,16.507,222,0.33531,0,NA,NA,NA,NA,NA,NA,NA,p0052,FLake
2014,18.696,220,0,16,17.916,224,0.005349,49,9,7.5,15,215,224,142,224,p0052,FLake
2015,16.385,222,0,0,14.532,247,0.0022738,19,70,70,70,177,247,177,247,p0052,FLake
2011,24.785,191,1.4749,364,15.895,259,1.4749,364,NA,NA,NA,NA,NA,NA,NA,p0053,FLake
2012,22.898,211,0,12,12.453,270,0.064064,12,149,149,149,120,269,120,269,p0053,FLake
2013,23,219,0,0,14.442,267,1.6299,0,141,141,141,126,267,126,267,p0053,FLake
2014,26.788,209,0,17,15.298,266,0.0077351,17,148,148,148,118,266,118,266,p0053,FLake
