year,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,par_id,model
2011,18.913,216,0,342,14.474,253,1.016,341,113,113,113,137,250,137,250,p0001,FLake
2012,18.271,232,0,0,16.815,241,1.3897,0,100,100,100,141,241,141,241,p0001,FLake
2013,19.664,207,0,0,17.211,229,0,340,79,79,79,149,228,149,228,p0001,FLake
2014,22.595,210,0,0,18.718,229,0.4726,0,92,92,92,137,229,137,229,p0001,FLake
2015,18.799,186,0,0,17.447,235,0,346,91,91,91,135,226,135,226,p0001,FLake
2011,19.787,204,0,341,10.541,262,0,341,108,108,108,153,261,153,261,p0002,FLake
2012,15.866,209,0,0,13.042,249,0.089225,336,103,103,103,146,249,146,249,p0002,FLake
2013,16.897,207,0,0,14.436,240,0.64211,0,78,78,78,155,233,155,233,p0002,FLake
2014,20.231,210,0,0,15.25,237,0.922420000000001,115,93,93,93,144,237,144,237,p0002,FLake
2015,16.328,186,0,0,13.164,245,0,330,91,32,96,154,245,147,245,p0002,FLake
2011,17.536,239,0,133,8.6188,275,0.12809,341,98,98,98,168,266,168,266,p0003,FLake
2012,14.04,209,0,0,8.6157,265,0.29284,135,98,98,98,167,265,167,265,p0003,FLake
2013,17.167,215,0,0,9.1194,269,0.75913,147,96,96,96,173,269,173,269,p0003,FLake
2014,18,207,0,0,11.635,263,2.6571,136,106,106,106,157,263,157,263,p0003,FLake
2015,13.164,235,0,0,12.687,243,0.69278,328,74,74,74,168,242,168,242,p0003,FLake
2011,21.741,215,0,342,20.365,226,3.2132,343,NA,NA,NA,NA,NA,NA,NA,p0004,FLake
2012,21.73,209,0,0,21.087,232,3.3584,0,95,95,95,123,218,123,218,p0004,FLake
2013,23.747,205,0,0,21.051,227,3.0207,338,96,96,96,130,226,130,226,p0004,FLake
2014,25.629,207,0,0,21.43,233,3.1729,0,120,120,120,113,233,113,233,p0004,FLake
2015,22.805,186,0,0,21.422,235,3.3232,348,88,88,88,122,210,122,210,p0004,FLake
2011,16.111,247,0,133,7.7337,279,1.5442,146,90,90,90,177,267,177,267,p0005,FLake
2012,13.71,209,0,0,6.9868,272,1.6734,320,99,99,99,166,265,166,265,p0005,FLake
2013,17.413,215,0,0,8.9948,269,1.1746,153,82,41.5,83,187,269,172,269,p0005,FLake
2014,15.843,210,0,0,12.133,254,2.5161,139,93,93,93,161,254,161,254,p0005,FLake
2015,13.04,235,0,0,12.577,243,1.5943,328,68,68,68,175,243,175,243,p0005,FLake
2011,23.057,195,0,346,21.917,225,3.9243,347,NA,NA,NA,NA,NA,NA,NA,p0006,FLake
2012,23.057,209,0,0,22.303,232,3.7261,332,96,96,96,119,215,119,215,p0006,FLake
2013,25.436,205,0,0,22.237,227,2.4581,343,102,102,102,123,225,123,225,p0006,FLake
2014,27.014,207,0,0,25.474,222,2.6877,0,112,112,112,110,222,110,222,p0006,FLake
2015,24.401,186,0,0,22.778,205,3.1946,0,94,94,94,111,205,111,205,p0006,FLake
2011,17.593,216,0,340,14.336,249,2.8845,341,101,101,101,148,249,148,249,p0007,FLake
2012,17.064,209,0,0,12.827,258,2.4401,337,114,114,114,144,258,144,258,p0007,FLake
2013,18.318,208,0,0,16.359,239,1.4637,133,76,76,76,158,234,158,234,p0007,FLake
2014,20.577,211,0,0,16.843,237,3.2428,0,96,96,96,141,237,141,237,p0007,FLake
2015,16.98,188,0,0,15.859,243,3.7086,0,98,98,98,145,243,145,243,p0007,FLake
2011,21.679,215,0,345,20.329,226,3.4172,352,NA,NA,NA,NA,NA,NA,NA,p0008,FLake
2012,21.67,209,0,0,20.98,232,3.1865,339,96,96,96,123,219,123,219,p0008,FLake
2013,23.819,205,0,0,20.685,229,3.443,0,99,99,99,129,228,129,228,p0008,FLake
2014,25.541,207,0,0,22.481,228,3.6645,351,114,114,114,114,228,114,228,p0008,FLake
2015,22.794,186,0,0,21.175,235,3.3355,346,106,106,106,118,224,118,224,p0008,FLake
2011,20.931,215,0,345,17.034,245,0.30354,349,NA,NA,NA,NA,NA,NA,NA,p0009,FLake
2012,20.233,209,0,0,19.611,237,1.2533,0,107,107,107,130,237,130,237,p0009,FLake
2013,21.825,207,0,0,18.909,240,0,340,92,92,92,137,229,137,229,p0009,FLake
2014,25.018,207,0,0,19.733,234,0.49478,0,114,114,114,120,234,120,234,p0009,FLake
2015,21.546,186,0,0,19.485,235,1.7729,347,86,86,86,127,213,127,213,p0009,FLake
2011,14.76,218,0,133,12.402,250,2.0153,142,79,79,79,171,250,171,250,p0010,FLake
2012,14.791,232,0,0,12.482,250,2.1832,138,86,86,86,164,250,164,250,p0010,FLake
2013,15.431,215,0,0,13.952,238,2.0929,332,70,70,70,168,238,168,238,p0010,FLake
2014,17.341,211,0,0,14.788,236,1.4032,131,79,79,79,157,236,157,236,p0010,FLake
2015,14.119,235,0,0,13.752,240,2.8656,330,74,74,74,166,240,166,240,p0010,FLake
2011,15.417,215,0,133,8.4902,275,0.064844,339,95,95,95,170,265,170,265,p0011,FLake
2012,14.642,208,0,0,8.477,264,0.31429,135,96,96,96,168,264,168,264,p0011,FLake
2013,17.962,215,0,0,7.9959,271,0.966849999999999,328,97,97,97,172,269,172,269,p0011,FLake
2014,17.956,207,0,0,10.057,267,0.8927,132,107,107,107,160,267,160,267,p0011,FLake
2015,13.116,187,0,0,11.087,249,0,327,80,80,80,169,249,169,249,p0011,FLake
2011,17.942,216,0,341,13.888,246,0.31681,341,92,92,92,154,246,154,246,p0012,FLake
2012,16.659,230,0,0,15.279,241,0.16498,336,97,97,97,144,241,144,241,p0012,FLake
2013,17.883,207,0,0,15.386,229,0,332,77,77,77,151,228,151,228,p0012,FLake
2014,21.637,207,0,0,14.771,244,0.55843,0,105,105,105,139,244,139,244,p0012,FLake
2015,16.901,186,0,0,15.994,201,0,334,25,25,25,174,199,174,199,p0012,FLake
2011,21.446,215,0,342,17.903,238,1.0362,341,NA,NA,NA,NA,NA,NA,NA,p0013,FLake
2012,20.721,230,0,0,20.721,230,1.3776,0,97,97,97,125,222,125,222,p0013,FLake
2013,22.322,207,0,0,19.245,227,0,340,94,94,94,131,225,131,225,p0013,FLake
2014,25.898,207,0,0,20.331,233,0.51016,0,113,113,113,116,229,116,229,p0013,FLake
2015,22.188,186,0,0,19.422,235,0,347,80,40,80,127,207,124,207,p0013,FLake
2011,17.631,216,0,341,15.624,230,0.419500000000001,341,76,76,76,152,228,152,228,p0014,FLake
2012,16.9,230,0,0,16.146,239,0.1705,337,94,94,94,145,239,145,239,p0014,FLake
2013,18.087,207,0,0,15.662,229,0.01388,332,77,77,77,151,228,151,228,p0014,FLake
2014,21.585,207,0,0,16.169,240,1.1528,0,99,99,99,140,239,140,239,p0014,FLake
2015,17.49,186,0,0,15.83,235,0,335,70,70,70,145,215,145,215,p0014,FLake
2011,21.398,215,0,344,17.774,239,1.1363,344,NA,NA,NA,NA,NA,NA,NA,p0015,FLake
2012,20.645,230,0,0,20.645,230,1.2063,338,102,102,102,125,227,125,227,p0015,FLake
2013,22.31,207,0,0,19.309,227,0,340,93,93,93,132,225,132,225,p0015,FLake
2014,25.706,207,0,0,20.391,233,0.53828,0,112,112,112,117,229,117,229,p0015,FLake
2015,22.103,186,0,0,19.582,235,0,347,80,80,80,127,207,127,207,p0015,FLake
2011,19.493,216,0,342,15.481,245,0.15382,343,NA,NA,NA,NA,NA,NA,NA,p0016,FLake
2012,18.66,230,0,0,17.724,240,0.60269,337,102,102,102,137,239,137,239,p0016,FLake
2013,20.019,207,0,0,17.332,227,0,335,83,83,83,144,227,144,227,p0016,FLake
2014,23.745,207,0,0,17.896,236,0.54482,0,102,102,102,134,236,134,236,p0016,FLake
2015,19.675,186,0,0,17.482,235,0,337,70,70,70,136,206,136,206,p0016,FLake
2011,15.357,216,0,133,8.4964,269,0,339,95,95,95,170,265,170,265,p0017,FLake
2012,14.194,208,0,0,8.2242,265,0.44167,0,97,97,97,168,265,168,265,p0017,FLake
2013,17.311,215,0,0,8.0045,270,0.506310000000001,328,94,94,94,173,267,173,267,p0017,FLake
2014,17.645,207,0,0,10.069,266,1.653,138,104,104,104,162,266,162,266,p0017,FLake
2015,13.228,187,0,0,10.406,257,0,327,88,88,88,169,257,169,257,p0017,FLake
2011,21.151,215,0,342,17.77,238,1.0452,341,NA,NA,NA,NA,NA,NA,NA,p0018,FLake
2012,20.358,230,0,0,20.282,232,1.4432,0,105,105,105,126,231,126,231,p0018,FLake
2013,22.022,207,0,0,18.997,227,0.986,113,93,93,93,132,225,132,225,p0018,FLake
2014,25.508,207,0,0,20.101,233,2.5157,347,112,112,112,117,229,117,229,p0018,FLake
2015,21.856,186,0,0,19.238,235,0,347,80,80,80,127,207,127,207,p0018,FLake
2011,19.091,204,0,341,10.433,263,0.1539,341,107,107,107,154,261,154,261,p0019,FLake
2012,15.766,232,0,0,13.848,245,0.14936,336,97,97,97,148,245,148,245,p0019,FLake
2013,16.866,207,0,0,14.326,230,0,332,70,70,70,160,230,160,230,p0019,FLake
2014,20.169,210,0,0,14.912,241,0.60362,0,96,96,96,145,241,145,241,p0019,FLake
2015,15.915,186,0,0,14.844,235,0,330,30,30,30,174,204,174,204,p0019,FLake
2011,17.77,216,0,340,13.299,260,3.5455,341,115,115,115,145,260,145,260,p0020,FLake
2012,17.333,209,0,0,15.662,243,3.1628,337,98,98,98,145,243,145,243,p0020,FLake
2013,18.82,208,0,0,16.374,241,2.5003,136,86,86,86,155,241,155,241,p0020,FLake
2014,20.762,211,0,0,17.205,236,3.6862,0,96,96,96,140,236,140,236,p0020,FLake
2015,17.556,188,0,0,15.097,248,3.6623,337,107,107,107,141,248,141,248,p0020,FLake
2011,20.578,215,0,345,17.013,240,0.1246,351,NA,NA,NA,NA,NA,NA,NA,p0021,FLake
2012,19.835,209,0,0,19.176,238,0.779600000000001,105,107,107,107,131,238,131,238,p0021,FLake
2013,21.406,207,0,0,18.477,240,0,340,91,91,91,139,230,139,230,p0021,FLake
2014,24.644,207,0,0,19.162,240,0.52537,0,113,113,113,123,236,123,236,p0021,FLake
2015,21.163,186,0,0,19.015,235,1.4596,347,88,88,88,129,217,129,217,p0021,FLake
2011,17.519,239,0,133,9.2298,266,0.25769,341,92,46.5,93,170,262,157,262,p0022,FLake
2012,14.331,232,0,0,11.816,250,1.7057,334,85,85,85,165,250,165,250,p0022,FLake
2013,15.22,208,0,0,11.268,260,0,332,90,90,90,170,260,170,260,p0022,FLake
2014,18.982,187,0,0,10.736,266,0.5514,0,111,111,111,155,266,155,266,p0022,FLake
2015,13.555,235,0,0,13.555,235,1.4237,328,65,65,65,165,230,165,230,p0022,FLake
2011,16.091,216,0,340,13.456,250,2.856,341,95,95,95,155,250,155,250,p0023,FLake
2012,15.629,232,0,0,14.383,244,1.9647,132,91,91,91,153,244,153,244,p0023,FLake
2013,16.586,214,0,0,15.168,238,1.3504,142,72,72,72,166,238,166,238,p0023,FLake
2014,18.704,211,0,0,16.038,235,2.8084,0,86,86,86,149,235,149,235,p0023,FLake
2015,15.414,235,0,0,14.973,241,2.2124,131,83,83,83,158,241,158,241,p0023,FLake
2011,21.673,215,0,342,19.686,230,2.725,343,NA,NA,NA,NA,NA,NA,NA,p0024,FLake
2012,21.648,209,0,0,21.054,232,2.902,0,98,98,98,123,221,123,221,p0024,FLake
2013,23.33,208,0,0,20.421,229,2.8193,338,97,97,97,131,228,131,228,p0024,FLake
2014,25.635,207,0,0,22.091,228,3.0287,0,112,112,112,116,228,116,228,p0024,FLake
2015,22.701,186,0,0,21.277,235,3.49599999999999,0,93,93,93,122,215,122,215,p0024,FLake
2011,20.286,215,0,345,16.661,244,0.69085,352,NA,NA,NA,NA,NA,NA,NA,p0025,FLake
2012,19.661,209,0,0,18.512,240,0.97679,0,106,106,106,134,240,134,240,p0025,FLake
2013,21.072,208,0,0,18.355,240,0,341,93,93,93,139,232,139,232,p0025,FLake
2014,24.025,207,0,0,18.73,241,0.47076,0,111,56,112,130,241,125,241,p0025,FLake
2015,20.652,186,0,0,18.962,235,0.58326,346,96,96,96,131,227,131,227,p0025,FLake
2011,17.012,204,0,133,8.5343,277,0.16609,339,108,108,108,159,267,159,267,p0026,FLake
2012,14.372,232,0,0,12.697,246,2.0518,0,82,82,82,164,246,164,246,p0026,FLake
2013,15.548,207,0,0,12.801,251,1.0565,140,80,80,80,165,245,165,245,p0026,FLake
2014,18.452,207,0,0,12.79,250,0.726540000000001,124,97,97,97,153,250,153,250,p0026,FLake
2015,13.707,187,0,0,13.564,235,0,329,67,67,67,164,231,164,231,p0026,FLake
2011,15.608,216,0,133,9.8082,261,0,339,93,47,94,167,260,157,260,p0027,FLake
2012,14.537,208,0,0,8.2149,265,0,334,105,105,105,160,265,160,265,p0027,FLake
2013,17.325,215,0,0,8.0774,270,0.40612,0,100,100,100,168,268,168,268,p0027,FLake
2014,17.794,207,0,0,11.163,264,0.31314,126,106,106,106,158,264,158,264,p0027,FLake
2015,13.087,187,0,0,13.06,236,0,327,37,37,37,177,214,177,214,p0027,FLake
2011,22.353,195,0,345,21.215,225,3.6506,352,NA,NA,NA,NA,NA,NA,NA,p0028,FLake
2012,22.315,209,0,0,21.572,232,3.4442,339,99,99,99,121,220,121,220,p0028,FLake
2013,24.532,205,0,0,21.637,227,3.2879,334,97,97,97,128,225,128,225,p0028,FLake
2014,26.267,207,0,0,23.896,224,2.7755,352,111,111,111,113,224,113,224,p0028,FLake
2015,23.57,186,0,0,21.883,235,2.9331,0,105,105,105,114,219,114,219,p0028,FLake
2011,12.612,239,0,133,9.0455,263,0.15239,341,63,32.5,65,197,260,184,260,p0029,FLake
2012,12.367,234,0,0,6.9189,268,0,333,90,90,90,176,266,176,266,p0029,FLake
2013,15.208,209,0,0,6.9059,273,0.24121,327,80,80,80,188,268,188,268,p0029,FLake
2014,14.807,218,0,0,8.28,272,0.8005,142,90,90,90,178,268,178,268,p0029,FLake
2015,13.809,216,0,0,7.5243,275,0,326,89,89,89,180,269,180,269,p0029,FLake
2011,24.309,239,0,133,9.505,277,1.1444,341,122,122,122,155,277,155,277,p0030,FLake
2012,15.653,232,0,0,13.258,249,1.1063,336,97,97,97,152,249,152,249,p0030,FLake
2013,16.491,208,0,0,14.379,243,1.0104,140,80,80,80,163,243,163,243,p0030,FLake
2014,20.072,207,0,0,13.07,261,1.9382,124,110,110,110,151,261,151,261,p0030,FLake
2015,14.851,235,0,0,14.851,235,1.6655,131,74,74,74,159,233,159,233,p0030,FLake
2011,18.439,204,0,341,12.203,257,0,341,99,99,99,156,255,156,255,p0031,FLake
2012,16.04,209,0,0,13.947,245,0,335,100,100,100,145,245,145,245,p0031,FLake
2013,17.146,207,0,0,14.658,240,0.44594,0,78,78,78,153,231,153,231,p0031,FLake
2014,20.448,210,0,0,15.763,234,1.3309,113,90,90,90,144,234,144,234,p0031,FLake
2015,16.819,186,0,0,14.209,240,0,330,86,46,92,154,240,147,240,p0031,FLake
2011,15.217,216,0,133,13.854,239,1.2802,341,70,35.5,71,166,236,157,236,p0032,FLake
2012,15.072,232,0,0,13.335,248,1.6941,0,84,84,84,164,248,164,248,p0032,FLake
2013,16.091,208,0,0,11.957,260,2.1824,328,94,94,94,166,260,166,260,p0032,FLake
2014,17.79,211,0,0,16.071,228,1.1969,126,74,74,74,154,228,154,228,p0032,FLake
2015,14.325,235,0,0,13.797,241,1.8414,136,78,78,78,163,241,163,241,p0032,FLake
2011,18.998,216,0,342,14.165,253,0.12671,343,NA,NA,NA,NA,NA,NA,NA,p0033,FLake
2012,18.198,230,0,0,16.575,241,0.610499999999999,0,102,102,102,139,241,139,241,p0033,FLake
2013,19.595,207,0,0,16.821,240,0,335,83,83,83,145,228,145,228,p0033,FLake
2014,23.215,207,0,0,16.242,248,0.54887,0,109,109,109,134,243,134,243,p0033,FLake
2015,19.117,186,0,0,17.117,235,0,337,74,74,74,136,210,136,210,p0033,FLake
2011,17.402,204,0,340,10.208,262,0.16212,339,105,105,105,155,260,155,260,p0034,FLake
2012,15.325,209,0,0,11.375,252,0.094028,336,102,102,102,150,252,150,252,p0034,FLake
2013,16.348,207,0,0,13.644,241,0.68905,0,80,80,80,161,241,161,241,p0034,FLake
2014,19.367,207,0,0,13.361,246,0.824210000000001,118,94,94,94,150,244,150,244,p0034,FLake
2015,15.583,186,0,0,12.113,248,0,328,87,87,87,161,248,161,248,p0034,FLake
2011,20.197,215,0,342,17.042,241,2.3657,343,NA,NA,NA,NA,NA,NA,NA,p0035,FLake
2012,19.983,209,0,0,19.335,232,2.5465,0,100,100,100,131,231,131,231,p0035,FLake
2013,21.549,208,0,0,19.452,227,3.1185,0,86,86,86,141,227,141,227,p0035,FLake
2014,23.772,207,0,0,18.96,240,3.7645,348,115,115,115,123,238,123,238,p0035,FLake
2015,20.668,186,0,0,18.762,238,3.1626,336,109,109,109,129,238,129,238,p0035,FLake
2011,20.166,215,0,345,16.469,245,0.795610000000001,347,NA,NA,NA,NA,NA,NA,NA,p0036,FLake
2012,19.49,209,0,0,18.438,240,1.1981,0,106,106,106,134,240,134,240,p0036,FLake
2013,20.903,208,0,0,18.16,240,2.2194,334,92,92,92,140,232,140,232,p0036,FLake
2014,23.976,207,0,0,18.598,241,2.5431,0,111,57.5,115,130,241,123,241,p0036,FLake
2015,20.561,186,0,0,18.724,235,0.146,349,96,96,96,131,227,131,227,p0036,FLake
2011,17.907,247,0,133,7.4279,280,1.395,148,101,101,101,176,277,176,277,p0037,FLake
2012,13.55,232,0,0,9.5595,260,2.422,320,89,89,89,171,260,171,260,p0037,FLake
2013,18.075,215,0,0,9.7919,266,2.7471,0,79,40,80,187,266,172,266,p0037,FLake
2014,15.652,220,0,0,13.635,236,2.461,139,74,74,74,162,236,162,236,p0037,FLake
2015,13.128,235,0,0,12.673,243,2.2343,328,69,69,69,174,243,174,243,p0037,FLake
2011,16.241,216,0,133,13.901,245,2.0895,341,90,90,90,155,245,155,245,p0038,FLake
2012,15.774,232,0,0,14.033,248,1.2737,337,95,95,95,153,248,153,248,p0038,FLake
2013,16.723,208,0,0,14.14,252,1.2446,141,87,87,87,165,252,165,252,p0038,FLake
2014,19.399,210,0,0,14.927,243,2.0895,0,92,92,92,151,243,151,243,p0038,FLake
2015,15.206,188,0,0,13.297,248,2.9783,0,92,92,92,156,248,156,248,p0038,FLake
2011,20.436,216,0,342,15.969,244,0.18034,341,NA,NA,NA,NA,NA,NA,NA,p0039,FLake
2012,19.637,230,0,0,19.637,230,0,336,55,19,57,129,184,126,227,p0039,FLake
2013,21.086,207,0,0,18.466,224,0.51377,0,87,43.5,87,137,224,133,224,p0039,FLake
2014,24.995,207,0,0,18.956,232,1.8727,344,114,114,114,118,232,118,232,p0039,FLake
2015,20.031,186,0,0,19.748,187,0,335,26,7.5,30,129,155,129,187,p0039,FLake
2011,16.952,216,0,342,13.06,254,0.2937,343,99,99,99,154,253,154,253,p0040,FLake
2012,16.159,232,0,0,14.309,247,0.764820000000001,0,98,98,98,149,247,149,247,p0040,FLake
2013,17.128,208,0,0,14.557,247,1.1243,137,86,86,86,158,244,158,244,p0040,FLake
2014,19.861,210,0,0,15.84,238,2.4699,117,92,92,92,146,238,146,238,p0040,FLake
2015,16.225,186,0,0,13.729,245,1.3711,125,90,45.5,91,155,245,152,245,p0040,FLake
2011,17.893,216,0,341,13.893,246,0.43781,341,94,94,94,152,246,152,246,p0041,FLake
2012,16.834,232,0,0,16.064,240,1.0545,121,95,95,95,145,240,145,240,p0041,FLake
2013,17.997,207,0,0,15.632,229,0,334,77,77,77,151,228,151,228,p0041,FLake
2014,21.543,207,0,0,16.056,241,1.295,112,99,99,99,142,241,142,241,p0041,FLake
2015,17.141,186,0,0,15.822,235,2.482,0,68,68,68,145,213,145,213,p0041,FLake
2011,17.876,215,0,341,12.904,254,0,341,96,96,96,156,252,156,252,p0042,FLake
2012,16.214,232,0,0,14.902,241,0,335,97,97,97,144,241,144,241,p0042,FLake
2013,17.39,207,0,0,15.016,229,0.45394,0,76,76,76,152,228,152,228,p0042,FLake
2014,20.691,210,0,0,16.151,233,1.4309,113,90,90,90,143,233,143,233,p0042,FLake
2015,16.622,186,0,0,15.203,235,0,330,28,28,28,174,202,174,202,p0042,FLake
2011,17.121,216,0,342,13.843,246,0.17031,343,93,93,93,153,246,153,246,p0043,FLake
2012,16.395,232,0,0,14.643,245,0.665379999999999,0,97,97,97,148,245,148,245,p0043,FLake
2013,17.43,208,0,0,14.671,247,0.85908,135,86,86,86,158,244,158,244,p0043,FLake
2014,20.089,210,0,0,17.434,225,2.4259,116,80,80,80,145,225,145,225,p0043,FLake
2015,16.521,186,0,0,14.543,243,2.941,131,89,30.6666666666667,92,154,243,149,243,p0043,FLake
2011,18.243,216,0,340,14.34,251,2.5094,341,109,109,109,142,251,142,251,p0044,FLake
2012,17.656,209,0,0,16.258,241,2.7434,0,96,96,96,145,241,145,241,p0044,FLake
2013,18.939,208,0,0,16.737,239,1.885,129,83,83,83,152,235,152,235,p0044,FLake
2014,21.398,211,0,0,17.524,235,3.2077,0,97,97,97,138,235,138,235,p0044,FLake
2015,17.83,186,0,0,17.165,235,3.7691,117,93,93,93,141,234,141,234,p0044,FLake
2011,16.626,216,0,133,13.318,250,1.6122,341,96,96,96,154,250,154,250,p0045,FLake
2012,16.112,232,0,0,14.645,243,1.7463,335,93,93,93,150,243,150,243,p0045,FLake
2013,16.893,208,0,0,15.474,229,1.0216,334,66,66,66,162,228,162,228,p0045,FLake
2014,19.594,210,0,0,16.792,230,1.4396,0,80,40.5,81,150,230,142,230,p0045,FLake
2015,16.105,186,0,0,12.949,249,1.6005,127,93,93,93,156,249,156,249,p0045,FLake
2011,19.548,215,0,345,16.142,245,1.2636,347,109,109,109,136,245,136,245,p0046,FLake
2012,18.922,209,0,0,16.846,245,1.2698,114,106,106,106,138,244,138,244,p0046,FLake
2013,20.345,208,0,0,17.846,240,2.7108,334,90,90,90,144,234,144,234,p0046,FLake
2014,23.078,207,0,0,18.282,240,2.9864,0,106,106,106,132,238,132,238,p0046,FLake
2015,19.56,186,0,0,18.386,235,2.2873,341,102,102,102,133,235,133,235,p0046,FLake
2011,22.458,195,0,345,21.301,225,3.7366,345,NA,NA,NA,NA,NA,NA,NA,p0047,FLake
2012,22.428,209,0,0,21.656,232,3.5487,339,100,100,100,120,220,120,220,p0047,FLake
2013,24.698,205,0,0,21.098,239,3.29569999999999,342,105,105,105,126,231,126,231,p0047,FLake
2014,26.388,207,0,0,24.002,224,2.8641,352,111,111,111,113,224,113,224,p0047,FLake
2015,23.692,186,0,0,22.096,235,3.0162,0,98,98,98,113,211,113,211,p0047,FLake
2011,19.366,216,0,344,15.311,247,0.906150000000001,345,111,111,111,136,247,136,247,p0048,FLake
2012,18.688,209,0,0,16.751,243,1.3563,0,105,105,105,138,243,138,243,p0048,FLake
2013,20.119,208,0,0,17.162,242,0,340,99,99,99,143,242,143,242,p0048,FLake
2014,23.022,207,0,0,19.512,227,0.49519,0,90,90,90,136,226,136,226,p0048,FLake
2015,19.58,186,0,0,17.93,235,0.17896,346,96,96,96,133,229,133,229,p0048,FLake
2011,19.422,215,0,341,16.287,244,3.6587,342,108,108,108,136,244,136,244,p0049,FLake
2012,19.06,209,0,0,17.985,237,2.4027,117,100,100,100,137,237,137,237,p0049,FLake
2013,20.595,208,0,0,16.736,253,3.6345,334,112,112,112,141,253,141,253,p0049,FLake
2014,22.81,207,0,0,18.446,236,2.7281,109,104,104,104,132,236,132,236,p0049,FLake
2015,19.493,186,0,0,18.516,236,2.9769,341,102,102,102,134,236,134,236,p0049,FLake
2011,22.271,215,0,351,19.672,235,1.6124,352,NA,NA,NA,NA,NA,NA,NA,p0050,FLake
2012,21.989,209,0,0,21.664,232,1.826,0,103,103,103,123,226,123,226,p0050,FLake
2013,23.5,208,0,0,21.504,221,0,341,89,89,89,131,220,131,220,p0050,FLake
2014,26.51,207,0,0,22.259,225,0.46876,0,109,109,109,116,225,116,225,p0050,FLake
2015,23.351,186,0,0,21.306,235,2.7287,0,90,90,90,120,210,120,210,p0050,FLake
2011,20.347,215,0,345,16.835,244,1.4799,347,NA,NA,NA,NA,NA,NA,NA,p0051,FLake
2012,19.872,209,0,0,18.662,239,1.878,0,107,107,107,132,239,132,239,p0051,FLake
2013,21.284,208,0,0,18.57,240,2.6081,334,94,94,94,139,233,139,233,p0051,FLake
2014,24.03,207,0,0,18.927,240,2.868,0,117,117,117,122,239,122,239,p0051,FLake
2015,20.79,186,0,0,19.309,235,0.41303,350,96,96,96,130,226,130,226,p0051,FLake
2011,13.261,218,0,133,9.026,265,0.459950000000001,341,66,36,72,195,261,180,261,p0052,FLake
2012,14.016,208,0,0,6.7803,272,1.263,320,86,86,86,179,265,179,265,p0052,FLake
2013,15.402,249,0,0,7.4202,274,1.9033,0,80,80,80,190,270,190,270,p0052,FLake
2014,15.224,220,0,0,12.092,249,2.0034,139,86,86,86,163,249,163,249,p0052,FLake
2015,12.67,236,0,0,11.81,245,0.59237,328,68,68,68,177,245,177,245,p0052,FLake
2011,20.847,215,0,342,18.603,235,2.4288,343,NA,NA,NA,NA,NA,NA,NA,p0053,FLake
2012,20.543,209,0,0,18.23,242,2.6107,0,118,118,118,124,242,124,242,p0053,FLake
2013,22.309,208,0,0,19.209,239,2.6291,338,104,52,104,135,239,133,239,p0053,FLake
2014,24.589,207,0,0,19.68,236,2.8627,0,117,117,117,119,236,119,236,p0053,FLake
2015,21.563,186,0,0,20.379,235,3.2354,343,86,86,86,127,213,127,213,p0053,FLake
2011,20.877,215,0,345,17.033,245,1.0103,347,NA,NA,NA,NA,NA,NA,NA,p0054,FLake
2012,20.268,209,0,0,19.58,237,1.365,0,108,108,108,129,237,129,237,p0054,FLake
2013,21.816,207,0,0,18.995,240,1.9847,334,95,95,95,133,228,133,228,p0054,FLake
2014,24.913,207,0,0,19.574,240,1.9206,102,116,116,116,119,235,119,235,p0054,FLake
2015,21.501,186,0,0,19.545,235,0.58044,349,89,89,89,127,216,127,216,p0054,FLake
2011,21.09,215,0,342,18.739,235,2.622,343,NA,NA,NA,NA,NA,NA,NA,p0055,FLake
2012,20.833,209,0,0,19.473,238,2.7924,338,114,114,114,124,238,124,238,p0055,FLake
2013,22.468,208,0,0,19.591,239,3.0775,0,97,97,97,133,230,133,230,p0055,FLake
2014,24.949,207,0,0,20.28,234,2.8681,351,116,116,116,118,234,118,234,p0055,FLake
2015,21.87,186,0,0,20.416,235,3.0443,0,101,101,101,127,228,127,228,p0055,FLake
2011,18.463,216,0,340,14.594,250,2.5103,341,108,108,108,142,250,142,250,p0056,FLake
2012,17.938,209,0,0,17.006,239,2.7462,0,95,95,95,144,239,144,239,p0056,FLake
2013,19.192,208,0,0,16.96,239,3.0695,332,82,82,82,152,234,152,234,p0056,FLake
2014,21.679,211,0,0,18.233,233,3.3105,0,95,95,95,138,233,138,233,p0056,FLake
2015,18.103,186,0,0,17.497,235,3.2906,120,88,88,88,140,228,140,228,p0056,FLake
2011,19.519,216,0,342,15.485,245,0.12667,343,NA,NA,NA,NA,NA,NA,NA,p0057,FLake
2012,18.677,230,0,0,17.7,240,0.4966,337,104,52,104,136,240,134,240,p0057,FLake
2013,20.028,207,0,0,17.315,227,0,335,83,83,83,144,227,144,227,p0057,FLake
2014,23.789,207,0,0,17.95,235,0.55513,0,101,101,101,134,235,134,235,p0057,FLake
2015,20.031,186,0,0,17.426,235,0,337,74,74,74,136,210,136,210,p0057,FLake
2011,18.267,216,0,342,13.947,249,0.060409,343,110,110,110,139,249,139,249,p0058,FLake
2012,17.571,230,0,0,15.796,242,0.51548,0,101,101,101,141,242,141,242,p0058,FLake
