Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.962260910222641,19.5236840049477,18.7430263156635,4.41871866945412,4.32947587868765,18.4074481694989,0.10303277042177,0.848208719610828,1.2093096102298,0.925094580867856,-23168.1537346205,flake
