Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.935625487179283,19.5236840049477,18.3462501625809,4.41871866945412,4.28340483361459,17.7074728387967,-0.331716757554274,1.25489196974328,1.6015693856894,0.868619851841103,-30908.3689763797,flake
