Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.959901708958988,17.9089510127667,20.5150175549287,4.23198728557422,4.52944746106503,18.3991510830394,-0.510684376934655,1.03380889011244,1.37348641582716,0.894663571690105,-43574.8014101915,glm
