Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.948608394605634,17.9089510127667,19.9147260616388,4.23198728557422,4.46268721228361,17.914686238246,0.0130072351398631,1.01528601715707,1.41225839918889,0.888632573473579,-44838.5049741203,gotm
