Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.961114236180243,19.5236840049477,19.9412030063566,4.41871866945412,4.46571645104457,18.9640709930411,-0.0431663663638623,0.952100963028747,1.24040653029847,0.92119272366746,-23702.9276962514,flake
