Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.922911441498885,17.9089510127667,28.0693675304386,4.23198728557422,5.2981663929443,20.6924263371803,0.279300996691753,1.51179618637277,2.16135950632877,0.739154185397705,-76159.4181894828,glm
