Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.962610324956388,17.9089510127667,21.2107307543101,4.23198728557422,4.60560932282948,18.7613206233094,0.18242831617339,0.907145430613787,1.27684008826476,0.908966158328438,-40577.912825689,simstrat
