Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.84509176963486,16.0899207505864,15.953638921525,4.01138300174087,3.99435864396987,13.5397518180909,-1.3440069766564,1.79070733757058,2.60200130461742,0.579214161823389,-54412.9875355011,flake
0.942004489760816,13.2082313944632,23.7418569551591,3.63439045749019,4.87266541399154,16.6814058669794,-0.121149116657552,1.40921336483007,1.89788137778169,0.72729477425415,-63858.1736501475,glm
0.983614951857981,13.2082313944632,16.9736479047634,3.63439045749019,4.11999646786992,14.7277041233007,-0.280543790396012,0.668592611336812,0.897315925945282,0.939039842132645,-31026.7984317205,gotm
0.929386744764516,13.2082313944632,21.9876012022474,3.63439045749019,4.68919372189764,15.8382697057986,0.176907322862905,1.48814127772072,1.88430076845388,0.731183586964999,-63255.2076847851,simstrat
