Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.89990912515231,16.0899207505864,14.1753579129887,4.01138300174087,3.76516656901939,13.5907249952416,-1.22804483273912,1.40458798832841,2.14287722100662,0.714608738259839,-40642.764856391,flake
0.981205904996435,13.2082313944632,17.2352821327726,3.63439045749019,4.15162814658881,14.8044298353309,-0.161718807550293,0.712906979105015,0.927796760766888,0.934828002055569,-31679.8502516091,glm
0.987695828646274,13.2082313944632,15.6025665257749,3.63439045749019,3.95009254514692,14.1789338201768,-0.38219964953092,0.623311803789559,0.77395532945141,0.954648973500166,-28606.5803180458,gotm
0.971478637678043,13.2082313944632,18.2083121603036,3.63439045749019,4.26721076830953,15.0657388332975,0.712790225654782,0.846956142484355,1.33908020445408,0.864241037243453,-42624.459967885,simstrat
