year,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,par_id,model
2015,19.627,187,0,0,19.605,185,3.8924,300,12,2.69230769230769,35,223,235,156,235,p0014,FLake
2016,20.185,203,0,0,8.1988,276,3.3404,136,131,131,131,145,276,145,276,p0014,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0015,FLake
2014,20.673,208,0,0,11.968,255,3.7846,310,113,113,113,142,255,142,255,p0015,FLake
2015,18.805,187,0,0,18.719,185,3.8852,295,5,1.76923076923077,23,176,181,165,235,p0015,FLake
2016,18.025,205,0,0,17.83,203,3.53230000000001,307,3,1.21428571428571,17,188,191,159,215,p0015,FLake
2013,0,364,0,364,3.1796,364,3.1796,364,NA,NA,NA,NA,NA,NA,NA,p0016,FLake
2014,26.941,205,0,0,16.188,240,3.1885,0,110,16.625,133,130,240,110,262,p0016,FLake
2015,25.838,185,0,0,14.435,253,3.416,312,120,62.5,125,127,247,127,253,p0016,FLake
2016,23.825,154,0,0,12.059,272,3.34709999999999,308,145,145,145,125,270,125,270,p0016,FLake
2013,0,364,0,364,3.5696,364,3.5696,364,NA,NA,NA,NA,NA,NA,NA,p0017,FLake
2014,29.143,205,0,0,14.149,264,3.5799,0,157,79.5,159,107,264,104,264,p0017,FLake
2015,28.148,185,0,0,13.105,257,3.1819,317,148,50,150,108,256,108,270,p0017,FLake
2016,26.102,159,0,0,12.178,273,3.56330000000001,310,163,163,163,110,273,110,273,p0017,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0018,FLake
2014,17.754,208,0,0,17.75,209,3.8593,303,1,1,1,208,209,208,209,p0018,FLake
2015,17.655,192,0,0,9.0334,258,3.7674,293,84,84,84,174,258,174,258,p0018,FLake
2016,15.894,207,0,0,15.847,205,3.4221,303,NA,NA,NA,NA,NA,NA,NA,p0018,FLake
2013,0,364,0,364,3.523,364,3.523,364,NA,NA,NA,NA,NA,NA,NA,p0019,FLake
2014,29.235,205,0,0,12.577,268,3.4962,311,163,163,163,104,267,104,267,p0019,FLake
2015,28.723,185,0,0,12.73,258,3.6922,307,150,75.5,151,108,258,108,262,p0019,FLake
2016,26.167,159,0,0,12.409,273,3.4473,310,163,163,163,110,273,110,273,p0019,FLake
2013,0,364,0,364,3.48410000000001,364,3.48410000000001,364,NA,NA,NA,NA,NA,NA,NA,p0020,FLake
2014,29.702,205,0,0,11.749,272,3.49450000000001,0,169,169,169,103,272,103,272,p0020,FLake
2015,29.812,185,0,0,13.368,258,3.4184,319,150,51,153,108,258,108,271,p0020,FLake
2016,27.032,158,0,0,12.103,273,3.5605,310,163,163,163,110,273,110,273,p0020,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0021,FLake
2014,17.939,208,0,0,8.6352,261,3.8829,303,103,103,103,158,261,158,261,p0021,FLake
2015,16.501,192,0,0,7.3779,269,3.5319,293,94,94,94,174,268,174,268,p0021,FLake
2016,16.712,207,0,0,9.9832,262,3.6844,289,95,95,95,167,262,167,262,p0021,FLake
2013,0,364,0,364,3.98000000000001,364,3.98000000000001,364,NA,NA,NA,NA,NA,NA,NA,p0022,FLake
2014,27.789,206,0,0,17.56,233,3.4058,311,95,12.7,127,135,230,110,261,p0022,FLake
2015,27.587,185,0,0,20.76,198,3.1789,317,29,3.95833333333333,95,169,198,122,253,p0022,FLake
2016,25.672,158,0,0,11.49,274,3.601,308,150,76,152,124,274,121,274,p0022,FLake
2013,0,364,0,364,3.9191,364,3.9191,364,NA,NA,NA,NA,NA,NA,NA,p0023,FLake
2014,27.306,206,0,0,17.418,233,3.3804,311,95,10.1666666666667,122,135,230,111,261,p0023,FLake
2015,27.022,185,0,0,20.977,196,3.5522,308,20,3,87,176,196,127,253,p0023,FLake
2016,25.299,158,0,0,10.952,276,3.0254,309,152,152,152,124,276,124,276,p0023,FLake
2013,0,364,0,364,3.97999999999999,364,3.97999999999999,364,NA,NA,NA,NA,NA,NA,NA,p0024,FLake
2014,19.473,209,0,0,9.1489,261,3.692,142,112,112,112,149,261,149,261,p0024,FLake
2015,19.509,187,0,0,7.7928,269,3.6734,288,99,99,99,164,263,164,263,p0024,FLake
2016,17.702,206,0,0,8.033,274,3.892,306,117,117,117,157,274,157,274,p0024,FLake
2013,0,364,0,364,3.2485,364,3.2485,364,NA,NA,NA,NA,NA,NA,NA,p0025,FLake
2014,27.376,205,0,0,17.296,233,3.2577,0,103,16.5,132,130,233,109,262,p0025,FLake
2015,26.242,185,0,0,14.943,253,3.5889,314,120,25.6,128,127,247,112,262,p0025,FLake
2016,24.279,154,0,0,10.536,274,3.2554,309,152,79.5,159,121,273,113,273,p0025,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0026,FLake
2014,21.214,209,0,0,11.178,258,3.9051,306,116,116,116,142,258,142,258,p0026,FLake
2015,18.682,187,0,0,18.209,186,3.8613,145,5,1.71428571428571,24,176,181,165,235,p0026,FLake
2016,18.367,206,0,0,11.343,264,3.7608,144,112,112,112,152,264,152,264,p0026,FLake
2013,0,364,0,364,3.9283,364,3.9283,364,NA,NA,NA,NA,NA,NA,NA,p0027,FLake
2014,25.794,206,0,0,14.046,258,3.5134,312,126,126,126,130,256,130,256,p0027,FLake
2015,25.792,185,0,0,11.645,260,3.1407,308,127,64,128,131,258,129,258,p0027,FLake
2016,22.782,158,0,0,17.302,236,3.2206,308,77,8.25,99,145,222,131,257,p0027,FLake
2013,0,364,0,364,3.8473,364,3.8473,364,NA,NA,NA,NA,NA,NA,NA,p0028,FLake
2014,25.08,206,0,0,24.571,207,3.5317,311,9,3,72,198,207,121,258,p0028,FLake
2015,26.752,185,0,0,12.091,262,3.6843,114,140,140,140,122,262,122,262,p0028,FLake
2016,22.403,159,0,0,21.687,206,3.0062,309,9,2.38709677419355,74,153,162,127,263,p0028,FLake
2013,0,364,0,364,3.4594,364,3.4594,364,NA,NA,NA,NA,NA,NA,NA,p0029,FLake
2014,29.492,206,0,0,12.585,270,3.4696,0,164,82.5,165,103,267,103,270,p0029,FLake
2015,29.357,185,0,0,22.083,198,2.9681,319,27,4.48,112,169,196,109,262,p0029,FLake
2016,27.103,158,0,0,11.931,274,3.34040000000001,309,163,163,163,111,274,111,274,p0029,FLake
2013,0,364,0,364,3.9281,364,3.9281,364,NA,NA,NA,NA,NA,NA,NA,p0030,FLake
2014,18.594,208,0,0,18.575,209,3.491,143,2,1.14285714285714,8,182,184,164,209,p0030,FLake
2015,18.826,192,0,0,8.5613,263,3.8847,294,98,98,98,165,263,165,263,p0030,FLake
2016,16.622,206,0,0,16.607,205,3.54670000000001,303,1,1,3,179,180,179,191,p0030,FLake
2013,0,364,0,364,3.2761,364,3.2761,364,NA,NA,NA,NA,NA,NA,NA,p0031,FLake
2014,28.86,206,0,0,12.357,268,3.2865,0,160,80.5,161,107,267,105,267,p0031,FLake
2015,28.99,185,0,0,15.534,253,3.6397,317,143,72,144,110,253,110,262,p0031,FLake
2016,26.272,158,0,0,11.492,274,3.2841,309,163,163,163,111,274,111,274,p0031,FLake
2013,0,364,0,364,3.1562,364,3.1562,364,NA,NA,NA,NA,NA,NA,NA,p0032,FLake
2014,27.268,205,0,0,16.028,249,3.1653,0,111,19.1428571428571,134,130,241,111,262,p0032,FLake
2015,26.664,185,0,0,11.084,272,3.4279,308,155,78.5,157,115,270,112,270,p0032,FLake
2016,24.048,159,0,0,12.368,272,3.9142,113,145,145,145,125,270,125,270,p0032,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0033,FLake
2014,18.944,208,0,0,18.915,209,3.5554,142,3,1.42857142857143,10,164,167,164,220,p0033,FLake
2015,19.219,187,0,0,8.8815,262,3.7738,295,98,98,98,164,262,164,262,p0033,FLake
2016,17.597,206,0,0,9.8641,267,3.6303,302,110,110,110,157,267,157,267,p0033,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0034,FLake
2014,22.514,206,0,0,22.209,207,3.76139999999999,311,7,2.71428571428571,38,147,154,145,247,p0034,FLake
2015,21.42,185,0,0,20.861,186,3.491,301,10,2.5625,41,176,186,146,235,p0034,FLake
2016,19.828,205,0,0,19.681,206,3.6033,308,7,1.82608695652174,42,155,162,145,247,p0034,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0035,FLake
2014,23.476,208,0,0,13.723,256,3.6318,311,124,124,124,132,256,132,256,p0035,FLake
2015,21.981,185,0,0,21.343,186,3.4831,307,10,2.42105263157895,46,176,186,142,235,p0035,FLake
2016,21.605,203,0,0,14.791,259,3.2648,308,123,123,123,136,259,136,259,p0035,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0036,FLake
2014,21.733,206,0,0,21.486,207,3.6891,120,7,2.58333333333333,31,147,154,147,220,p0036,FLake
2015,20.518,185,0,0,20.518,185,3.8064,300,7,2.125,34,228,235,155,235,p0036,FLake
2016,19.941,203,0,0,11.033,271,3.3408,307,130,130,130,140,270,140,270,p0036,FLake
2013,0,364,0,364,3.97999999999999,364,3.97999999999999,364,NA,NA,NA,NA,NA,NA,NA,p0037,FLake
2014,23.114,206,0,0,9.9041,268,3.7175,311,137,69.5,139,129,266,123,266,p0037,FLake
2015,22.965,185,0,0,10.038,262,3.654,300,119,119,119,139,258,139,258,p0037,FLake
2016,21.226,205,0,0,8.8216,275,3.7669,306,144,144,144,131,275,131,275,p0037,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0038,FLake
2014,21.33,209,0,0,12.03,255,3.8987,306,113,113,113,142,255,142,255,p0038,FLake
2015,18.922,187,0,0,18.832,185,3.6733,290,6,2.27272727272727,25,223,229,165,235,p0038,FLake
2016,18.066,205,0,0,17.855,206,3.5915,307,3,1.2,18,188,191,159,229,p0038,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0039,FLake
2014,27.072,206,0,0,17.283,233,3.4305,311,95,10.8181818181818,119,135,230,112,258,p0039,FLake
2015,25.16,185,0,0,24.105,186,3.5413,308,10,2.36363636363636,78,176,186,127,253,p0039,FLake
2016,25.109,158,0,0,10.752,276,2.8428,309,152,152,152,124,276,124,276,p0039,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0040,FLake
2014,23.01,208,0,0,9.5387,269,3.7516,121,138,138,138,131,269,131,269,p0040,FLake
2015,22.971,185,0,0,9.0131,271,3.7582,302,127,127,127,141,268,141,268,p0040,FLake
2016,21.041,205,0,0,8.4592,276,3.4308,307,139,139,139,137,276,137,276,p0040,FLake
2013,0,364,0,364,3.4428,364,3.4428,364,NA,NA,NA,NA,NA,NA,NA,p0041,FLake
2014,29.167,205,0,0,12.502,268,3.4529,0,163,163,163,104,267,104,267,p0041,FLake
2015,28.871,185,0,0,12.407,264,3.5264,316,155,155,155,108,263,108,263,p0041,FLake
2016,26.165,159,0,0,11.343,274,3.4131,309,163,163,163,111,274,111,274,p0041,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0042,FLake
2014,28.623,206,0,0,12.455,270,3.7731,311,160,160,160,107,267,107,267,p0042,FLake
2015,28.389,185,0,0,21.352,198,3.2287,316,29,3.71428571428571,104,169,198,111,262,p0042,FLake
2016,26.235,158,0,0,13.185,271,3.7631,0,147,147,147,124,271,124,271,p0042,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0043,FLake
2014,27.475,206,0,0,17.655,233,3.4092,311,94,9.38461538461539,122,135,229,111,261,p0043,FLake
2015,25.683,185,0,0,24.595,186,3.4999,308,10,2.53125,81,176,186,127,253,p0043,FLake
2016,25.425,158,0,0,14.248,267,3.0503,309,143,143,143,124,267,124,267,p0043,FLake
2013,0,364,0,364,3.97999999999999,364,3.97999999999999,364,NA,NA,NA,NA,NA,NA,NA,p0044,FLake
2014,27.085,206,0,0,26.475,207,3.7899,311,10,3.37037037037037,91,108,118,108,262,p0044,FLake
2015,26.56,185,0,0,25.648,186,3.4777,317,10,2.45714285714286,86,176,186,111,253,p0044,FLake
2016,26.17,159,0,0,16.519,264,3.4768,309,140,140,140,124,264,124,264,p0044,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0045,FLake
2014,17.152,208,0,0,9.7113,257,3.9061,303,97,97,97,160,257,160,257,p0045,FLake
2015,13.679,203,0,0,13.476,202,3.6446,293,NA,NA,NA,NA,NA,NA,NA,p0045,FLake
2016,15.823,207,0,0,11.14,254,3.5245,289,82,82,82,172,254,172,254,p0045,FLake
2013,0,364,0,364,3.9385,364,3.9385,364,NA,NA,NA,NA,NA,NA,NA,p0046,FLake
2014,17.663,208,0,0,8.0838,262,3.7553,290,104,104,104,158,262,158,262,p0046,FLake
2015,16.041,195,0,0,6.9676,269,3.55849999999999,291,89,89,89,177,266,177,266,p0046,FLake
2016,16.559,206,0,0,8.827,268,3.83099999999999,0,100,100,100,167,267,167,267,p0046,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0047,FLake
2014,22.809,208,0,0,11.014,263,3.9404,310,128,128,128,133,261,133,261,p0047,FLake
2015,20.21,185,0,0,19.729,186,3.7402,302,7,2.11111111111111,38,176,183,155,235,p0047,FLake
2016,20.68,205,0,0,9.5747,274,3.5005,307,133,133,133,140,273,140,273,p0047,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0048,FLake
2014,20.045,208,0,0,9.3532,262,3.7603,310,117,117,117,145,262,145,262,p0048,FLake
2015,19.788,187,0,0,7.8456,270,3.4929,293,109,109,109,160,269,160,269,p0048,FLake
2016,17.945,206,0,0,8.4642,274,3.7536,299,120,120,120,154,274,154,274,p0048,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0049,FLake
2014,23.375,208,0,0,10.785,264,3.8264,311,134,134,134,130,264,130,264,p0049,FLake
2015,23.839,185,0,0,10.764,261,3.7194,301,121,121,121,140,261,140,261,p0049,FLake
2016,21.506,158,0,0,12.745,264,3.3377,308,126,126,126,138,264,138,264,p0049,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0050,FLake
2014,23.369,208,0,0,13.698,256,3.6511,311,124,124,124,132,256,132,256,p0050,FLake
2015,21.896,185,0,0,21.27,186,3.5225,302,10,2.5,45,176,186,142,235,p0050,FLake
2016,20.169,205,0,0,19.988,206,3.2354,308,7,2.08695652173913,48,155,162,136,247,p0050,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0051,FLake
2014,25.876,206,0,0,14.262,258,3.5924,311,126,32.25,129,130,256,121,258,p0051,FLake
2015,25.639,185,0,0,10.177,271,3.6797,307,143,143,143,127,270,127,270,p0051,FLake
2016,22.944,158,0,0,17.388,236,3.237,308,77,7.84615384615385,102,145,222,131,257,p0051,FLake
2013,0,364,0,364,3.7149,364,3.7149,364,NA,NA,NA,NA,NA,NA,NA,p0052,FLake
2014,24.765,205,0,0,15.753,224,3.6073,110,85,8.58333333333333,103,139,224,121,258,p0052,FLake
2015,23.822,185,0,0,13.308,253,3.6048,302,93,15.1428571428571,106,153,246,133,253,p0052,FLake
2016,21.456,159,0,0,16.949,232,3.4246,308,38,6.78571428571429,95,145,183,130,257,p0052,FLake
2013,0,364,0,364,3.8375,364,3.8375,364,NA,NA,NA,NA,NA,NA,NA,p0053,FLake
2014,25.885,205,0,0,11.646,265,3.6841,312,151,151,151,114,265,114,265,p0053,FLake
2015,24.745,185,0,0,10.451,272,3.7716,301,139,70,140,125,264,122,264,p0053,FLake
2016,22.576,159,0,0,17.282,231,3.5778,308,94,9.16666666666667,110,128,222,128,263,p0053,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0054,FLake
2014,22.137,208,0,0,8.685,269,3.6009,304,132,132,132,136,268,136,268,p0054,FLake
2015,19.162,187,0,0,18.712,186,3.6434,300,7,2,28,176,183,165,235,p0054,FLake
2016,19.614,203,0,0,7.8725,276,3.8459,307,130,130,130,145,275,145,275,p0054,FLake
2013,0,364,0,364,3.53250000000001,364,3.53250000000001,364,NA,NA,NA,NA,NA,NA,NA,p0055,FLake
2014,26.821,206,0,0,15.657,250,3.3932,311,112,17.5714285714286,123,130,242,116,258,p0055,FLake
2015,27.08,185,0,0,11.001,271,3.717,308,148,148,148,121,269,121,269,p0055,FLake
2016,22.474,203,0,0,20.993,159,2.8536,309,18,3.46153846153846,90,144,162,126,264,p0055,FLake
2013,0,364,0,364,3.97999999999999,364,3.97999999999999,364,NA,NA,NA,NA,NA,NA,NA,p0056,FLake
2014,26.642,205,0,0,15.57,249,3.801,312,111,16,128,130,241,113,261,p0056,FLake
2015,25.684,185,0,0,13.983,253,3.3429,314,126,63.5,127,127,253,122,253,p0056,FLake
2016,23.406,159,0,0,12.391,270,3.7373,114,144,144,144,126,270,126,270,p0056,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0057,FLake
2014,20.366,208,0,0,10.075,261,3.7699,310,119,119,119,142,261,142,261,p0057,FLake
2015,18.329,187,0,0,18.19,185,3.7989,148,4,1.9,19,177,181,165,231,p0057,FLake
2016,18.281,206,0,0,11.809,262,3.34,307,110,110,110,152,262,152,262,p0057,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0058,FLake
2014,17.96,208,0,0,17.948,209,3.8395,145,1,1,2,192,193,192,209,p0058,FLake
2015,18.793,187,0,0,7.4698,269,3.2913,296,98,98,98,169,267,169,267,p0058,FLake
2016,17.501,206,0,0,8.0909,273,3.7325,0,112,112,112,161,273,161,273,p0058,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0059,FLake
2014,17.508,220,0,0,8.7735,260,3.876,303,100,100,100,160,260,160,260,p0059,FLake
2015,14.878,195,0,0,10.025,249,3.7413,292,70,70,70,179,249,179,249,p0059,FLake
2016,16.189,207,0,0,10.012,260,3.5265,289,90,90,90,170,260,170,260,p0059,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0060,FLake
2014,18.408,208,0,0,8.209,263,3.8334,290,110,110,110,153,263,153,263,p0060,FLake
2015,17.999,187,0,0,7.6505,268,3.1705,293,89,89,89,173,262,173,262,p0060,FLake
2016,15.649,206,0,0,15.649,206,3.6532,0,NA,NA,NA,NA,NA,NA,NA,p0060,FLake
2013,0,364,0,364,3.6453,364,3.6453,364,NA,NA,NA,NA,NA,NA,NA,p0061,FLake
2014,30.002,205,0,0,12.919,268,3.6553,0,166,83.5,167,102,268,102,270,p0061,FLake
2015,29.337,185,0,0,13.525,257,3.4335,312,150,51,153,107,257,107,271,p0061,FLake
2016,26.998,159,0,0,11.526,274,3.7944,310,166,166,166,108,274,108,274,p0061,FLake
2013,0,364,0,364,3.5604,364,3.5604,364,NA,NA,NA,NA,NA,NA,NA,p0062,FLake
2014,30.01,206,0,0,11.76,272,3.5703,0,169,169,169,103,272,103,272,p0062,FLake
2015,30.258,185,0,0,14.03,257,3.3252,319,150,51,153,107,257,107,271,p0062,FLake
2016,27.519,158,0,0,12.085,274,3.6121,310,165,165,165,109,274,109,274,p0062,FLake
2013,0,364,0,364,3.98000000000001,364,3.98000000000001,364,NA,NA,NA,NA,NA,NA,NA,p0063,FLake
2014,24.574,205,0,0,11.561,264,3.77900000000001,311,142,142,142,122,264,122,264,p0063,FLake
2015,23.844,185,0,0,13.733,245,3.7856,305,91,19.8,99,154,245,134,245,p0063,FLake
2016,21.562,205,0,0,14.831,258,3.0509,308,121,61,122,136,257,131,257,p0063,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0064,FLake
2014,24.09,205,0,0,10.792,265,3.8325,310,136,70,140,129,265,123,265,p0064,FLake
2015,23.277,185,0,0,9.3722,272,3.7647,305,137,137,137,132,269,132,269,p0064,FLake
2016,21.116,205,0,0,14.34,258,3.1981,308,122,122,122,136,258,136,258,p0064,FLake
2013,0,364,0,364,3.9467,364,3.9467,364,NA,NA,NA,NA,NA,NA,NA,p0065,FLake
2014,25.152,206,0,0,13.52,258,3.55680000000001,311,126,126,126,131,257,131,257,p0065,FLake
2015,24.282,185,0,0,18.493,198,3.4252,307,22,3.82352941176471,65,176,198,139,242,p0065,FLake
2016,22.204,158,0,0,15.548,253,3.0956,308,110,28.5,114,135,245,135,252,p0065,FLake
2013,0,364,0,364,3.98,364,3.98,364,NA,NA,NA,NA,NA,NA,NA,p0066,FLake
2014,20.179,208,0,0,9.1506,264,3.8052,310,121,121,121,143,264,143,264,p0066,FLake
2015,19.842,187,0,0,7.9227,270,3.9232,293,110,110,110,159,269,159,269,p0066,FLake
2016,18.097,206,0,0,8.0515,275,3.739,303,122,122,122,153,275,153,275,p0066,FLake
2013,0,364,0,364,3.9424,364,3.9424,364,NA,NA,NA,NA,NA,NA,NA,p0067,FLake
2014,28.524,205,0,0,13.29,265,3.4762,311,158,79.5,159,107,265,105,265,p0067,FLake
2015,27.426,185,0,0,12.176,258,3.8571,104,150,75.5,151,108,258,108,262,p0067,FLake
2016,25.379,159,0,0,11.855,273,3.5888,308,162,162,162,111,273,111,273,p0067,FLake
2013,0,364,0,364,3.2828,364,3.2828,364,NA,NA,NA,NA,NA,NA,NA,p0068,FLake
2014,28.158,205,0,0,12.209,268,3.2924,0,160,160,160,107,267,107,267,p0068,FLake
2015,27.078,185,0,0,15.251,253,3.6918,312,120,22,132,127,247,111,262,p0068,FLake
