year,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,par_id,model
2015,20.324743270874,195,-0.207768246531487,46,19.4770069122314,236,-0.23872022330761,46,5,1.33333333333333,20,171,176,147,253,p0008,GOTM
2010,21.7413005828857,194,-0.343554049730301,329,20.0541400909424,203,-0.407446026802063,329,17,3.77777777777778,34,186,203,147,227,p0009,GOTM
2011,20.1272945404053,191,-7.04543609029304e-17,0,19.4286231994629,209,-1.09410332589442e-16,0,8,3.125,25,176,184,130,209,p0009,GOTM
2012,18.8645401000977,210,-0.360615342855453,8,18.0381565093994,212,-0.273714333772659,338,18,3.66666666666667,33,158,176,145,231,p0009,GOTM
2013,19.0812873840332,221,-1.75944138815567e-13,0,18.2487163543701,222,-2.73233014989535e-13,0,11,2.3,23,206,217,152,238,p0009,GOTM
2014,23.2015800476074,209,-0.398052871227264,358,20.9698104858398,220,-0.336921125650406,358,22,5.42857142857143,38,198,220,142,220,p0009,GOTM
2015,18.3262310028076,221,-0.000206711760256439,0,18.0333385467529,236,-0.000314570817863569,0,4,1.5,12,172,176,163,222,p0009,GOTM
2010,23.8906764984131,194,-0.223002776503563,330,18.4156246185303,235,-0.163177073001862,331,0,0,0,249,249,249,249,p0010,GOTM
2011,22.0394725799561,191,-2.4345823310633e-16,0,17.9763069152832,243,-3.78073579523431e-16,0,113,113,113,129,242,129,242,p0010,GOTM
2012,20.3989772796631,210,-0.134513825178146,342,17.5275077819824,239,-0.0703887492418289,343,81,47.5,95,157,238,140,238,p0010,GOTM
2013,20.2960529327393,221,-5.59299351624021e-12,0,17.8680858612061,242,-8.68569539208552e-12,0,111,55.5,111,129,240,129,247,p0010,GOTM
2014,24.9860954284668,209,-0.289468228816986,359,17.4013710021973,233,-0.337682515382767,359,97,24.75,99,135,232,117,250,p0010,GOTM
2015,20.1223125457764,184,-0.000338039768394083,0,18.2296352386475,240,-0.000508898519910872,0,80,23,92,159,239,141,243,p0010,GOTM
2010,19.9140510559082,194,-0.258769422769547,329,19.5517292022705,202,-0.294656097888947,329,12,2.4,12,187,199,154,226,p0011,GOTM
2011,18.6984596252441,206,-5.56334085257932e-17,0,18.612756729126,211,-8.63944555616273e-17,0,6,2.6,13,177,183,154,208,p0011,GOTM
2012,17.472448348999,210,-0.247269377112389,338,16.969409942627,219,-0.335819572210312,8,1,0.166666666666667,1,164,165,164,230,p0011,GOTM
2013,17.826322555542,221,-0.0789752155542374,342,17.3689270019531,220,-0.042111948132515,343,5,0.833333333333333,5,206,211,159,222,p0011,GOTM
2014,21.1855049133301,209,-0.484004497528076,358,20.2037963867188,218,-0.433008641004562,358,17,5.5,22,198,215,159,215,p0011,GOTM
2015,16.9875602722168,236,-0.0985315665602684,20,16.9751300811768,236,-0.144062802195549,20,2,1,5,195,197,164,222,p0011,GOTM
2010,28.3161144256592,194,-0.166060820221901,332,19.5022220611572,239,-0.0554736778140068,333,3,1,3,249,252,243,254,p0012,GOTM
2011,26.3182563781738,191,-6.93986905058775e-16,0,19.9828624725342,247,-1.07771612357102e-15,0,131,65.5,131,113,244,113,246,p0012,GOTM
