Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,model
0.840077873094686,19.5236840049477,22.4463451577576,4.41871866945412,4.73792613008781,17.586250268134,-0.600090521166467,1.50261301068839,2.67537609693124,0.633386954110857,-63148.5105716113,-0.349200057983398,-0.4,0.351279926300049,44.6,-5.46556053161621,34.4,-0.978879976272583,45,NA,NA,NA,NA,NA,NA,NA,flake
0.913565914021106,17.9089510127667,21.9082755029678,4.23198728557422,4.68072769920128,18.0958529469695,0.270780956561749,1.24255403204861,1.92323762136456,0.793464008830265,-64779.6241713039,-0.637605285644531,8.6,-0.55727391242981,43,2.24789123535156,-10.2,-0.307820701599121,43,-56.2,-26.9141108891109,-59,25.4,-30.8,11.2,-15,glm
0.96256800868004,17.9089510127667,19.9097889658378,4.23198728557422,4.46213400156053,18.1760632896804,-0.0872741083507864,0.792025013183936,1.2141788044733,0.917681936357898,-38751.6546570062,0.833877563476562,-9.8,0.213388252258301,0.2,1.06197471618652,1.8,-0.66156759262085,0,-5.4,-11.8920634920635,-22.8,-2,-7.4,14.2,-7.2,gotm
0.948293734529819,17.9089510127667,19.3366298752921,4.23198728557422,4.39743746542369,17.6468968686975,-0.420103382972571,1.05183677036538,1.458860515282,0.881161437008138,-46403.9675126609,-1.08779945373535,0,-0.56446008682251,-1.4,1.12400016784668,-2.4,-0.453939962387085,-1.6,-15.8,-10.6680952380952,-27.6,-11,-26.8,7.2,-19.2,simstrat
