Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,model
0.755931815708527,19.5236840049477,26.263713738454,4.41871866945412,5.12499604942104,17.1175489064861,-1.25029175509075,2.42584721454528,3.62153688415256,0.328224662929715,-104972.913417201,0.0942001342773438,-0.2,0.461759948730469,44.6,-10.1226408004761,55,-1.46287989616394,5,NA,NA,NA,NA,NA,NA,NA,flake
0.967343662537022,17.9089510127667,24.5458463565393,4.23198728557422,4.95448235128171,20.2817241090528,1.39897536796382,1.55278588654649,1.96175463077573,0.785108506431976,-66530.3920840185,1.7140079498291,-10,-0.525150012969971,1.6,-0.291719436645508,15,0.155422639846802,-0.2,11.8,17.0285714285714,-4,-5.4,6.4,0,-4,glm
0.949166449684659,17.9089510127667,20.2639080841816,4.23198728557422,4.50164126737891,18.0816915482843,-0.347388700440399,1.03846492312912,1.45950502211313,0.881056410950317,-46425.9741189986,0.978570938110352,-18.4,0.0806211471557617,76.8,0.634941864013672,3.6,-0.964963865280151,44.2,12.8,-2.57142857142857,-15.4,-20.2,-7.4,13.2,-8.2,gotm
0.916996593434515,17.9089510127667,21.0426139681227,4.23198728557422,4.58732092441343,17.8013377625823,0.170394135917354,1.37120843012109,1.83791284267773,0.811383502312797,-61024.8679991624,1.23499984741211,-17.4,0.50927996635437,0.2,-0.40679988861084,18.6,0.0765201568603516,-33.2,NA,NA,NA,NA,NA,NA,NA,simstrat
