Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,model
0.791566239469854,16.0899207505864,15.5852605080456,4.01138300174087,3.94797333091563,12.5349108232224,-1.94381501693016,2.21427033143936,3.2223867601873,0.354640921282848,-77253.071764902,-0.282566547393799,2.16666666666667,-1.24183624982834,6.16666666666667,-6.59605058034261,82.5,-0.0925050973892212,9,NA,NA,NA,NA,NA,NA,NA,flake
0.939251052338235,13.2082313944632,20.27384112465,3.63439045749019,4.50274412847119,15.3699354684068,-0.713836799094468,1.32412130031165,1.80326497166697,0.75380772331077,-59747.3030294234,-0.655421574910482,9.16666666666667,-1.710529088974,59.1666666666667,-0.701522906621297,-2.83333333333333,-1.54342421889305,9,NA,NA,NA,NA,NA,NA,NA,glm
0.957898041466362,13.2082313944632,14.8820089378105,3.63439045749019,3.85780285074247,13.4298882883751,-0.938402604783276,1.06927230573073,1.45294982851696,0.840170637450188,-46356.609836536,0.732332706451416,1.83333333333333,-1.52223674828808,56.3333333333333,-1.04423356056213,10,-0.728752414385478,10.5,NA,NA,NA,NA,NA,NA,NA,gotm
0.917023595955586,13.2082313944632,18.0736453170873,3.63439045749019,4.25140155264619,14.1685602944411,-0.557938456279878,1.36587033254164,1.80445322567926,0.753483161641974,-59797.6267797545,-0.26625657081604,1.66666666666667,-1.29384606455763,1,0.481854160626729,-6,-0.92859356602033,12.3333333333333,NA,NA,NA,NA,NA,NA,NA,simstrat
