Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.931901142490176,24.6887368737357,32.918109391854,4.96907057971165,5.73777048198616,26.5666455690167,-0.0466501993912197,1.70009763678794,2.11559243916679,0.818713634822646,-26643.4275959913,glm
