Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.819379534215492,24.6887368737357,36.2884708717257,4.96907057971165,6.02434817744393,24.5255571437017,-1.1841371560373,3.07112986768529,3.65079090915464,0.460147583469731,-64001.1586074328,gotm
