year,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,MeanIceDur,MaxIceDur,TotIceDur,IceOn,IceOff,FirstFreeze,LastThaw,HiceMax,HiceMaxDay,model
2014,26.0400009155273,205,0.0410000011324883,94,7.61100006103516,280,3.48900008201599,323,140,71.5,143,135,275,135,279,NA,NA,NA,NA,NA,NA,NA,0,NA,obs
2015,24.25,185,0.137999996542931,100,8.73999977111816,273,3.29200005531311,314,140,140,140,133,273,133,273,NA,NA,NA,NA,NA,NA,NA,0,NA,obs
2016,22.3799991607666,205,0.068000003695488,93,6.03200006484985,282,2.63299989700317,305,149,149,149,130,279,130,279,NA,NA,NA,NA,NA,NA,NA,0,NA,obs
2014,16.742115020752,245,-5.49703909200616e-05,325,6.6504373550415,287,3.4667181968689,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.495248138904572,73,glm
2015,25.3195323944092,185,-8.42576901050052e-06,323,9.04743766784668,275,3.29488587379456,326,130,65,130,145,275,143,275,167,167,167,-30,137,-30,137,0.572788894176483,83,glm
2016,23.8219089508057,205,-0.1354641020298,73,7.94091749191284,278,0.77212518453598,315,130,43.3333333333333,130,147,277,140,277,176,176,176,-38,138,-38,138,NA,NA,glm
