Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.974923156178595,35.9351562866744,37.9863987690328,5.99517747920237,6.16391068029965,36.0200421174318,0.251026700509153,0.986824031031611,1.3944480001822,0.945889056118195,-9714.99754602981,flake
