Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.973661388237983,24.6887368737357,25.713210379048,4.96907057971165,5.07111992847423,24.5321456779956,-0.347195887484839,0.937884482813302,1.20755988716045,0.940936594345164,-13909.4489384006,simstrat
