Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.972147280889149,35.7663276313882,40.7017052721176,5.98106874716917,6.38040022392213,37.0915979472975,-0.116034067229819,1.04202601082634,1.51601481314289,0.935741210633778,-10791.2883500236,flake
