year,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,MeanIceDur,MaxIceDur,TotIceDur,IceOn,IceOff,FirstFreeze,LastThaw,HiceMax,HiceMaxDay,model
2014,26.0400009155273,205,0.0410000011324883,94,7.61100006103516,280,3.48900008201599,323,140,71.5,143,135,275,135,279,NA,NA,NA,NA,NA,NA,NA,0,NA,obs
2015,24.25,185,0.137999996542931,100,8.73999977111816,273,3.29200005531311,314,140,140,140,133,273,133,273,NA,NA,NA,NA,NA,NA,NA,0,NA,obs
2016,22.3799991607666,205,0.068000003695488,93,6.03200006484985,282,2.63299989700317,305,149,149,149,130,279,130,279,NA,NA,NA,NA,NA,NA,NA,0,NA,obs
2014,13.8850564956665,245,0,354,12.9431762695312,239,0,354,2,1.5,6,245,247,245,258,NA,NA,NA,NA,NA,NA,NA,0.653051912784576,63,gotm
2015,20.8589935302734,185,0,0,15.3119783401489,196,0,0,44,4.46666666666667,67,154,198,141,253,176,176,176,-55,121,-55,121,0.806938111782074,71,gotm
2016,19.5750331878662,205,-0.138165399432182,302,16.1850147247314,210,0,0,36,4.75,76,145,181,145,263,191,191,191,-60,131,-60,131,NA,NA,gotm
