Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.966752998201721,35.7663276313882,31.0968339547972,5.98106874716917,5.57698795304022,32.2411697546778,-0.574172281701904,1.11853251938989,1.64635837104338,0.924216544850808,-11866.7050325871,flake
