Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.960230251953258,24.6887368737357,27.4529334318686,4.96907057971165,5.23986512560567,24.998802087343,0.320755494162493,1.1237492054402,1.4989830612631,0.908988854737886,-17237.971140012,glm
