Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.958152602359471,35.7663276313882,37.3169289712385,5.98106874716917,6.10934382066485,35.0045748037266,-0.164341917578467,1.19309448790278,1.76099837054069,0.913295116764365,-12885.8309823335,flake
