Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,model
0.814515520219674,24.6887368737357,38.5658613278069,4.96907057971165,6.21050974430603,25.1333464161786,-1.16891930518737,3.17477379627882,3.78870396194071,0.418590032182022,-68330.8931616179,gotm
